1.0000000000000000e-13  -1.2968974965722795e+14  -1.2968974961692281e+14  0.0000000000000000e+00
1.2500000000000000e-01  -3.2631474454758956e+02  -3.2523615354433036e+02  5.7570681003270875e-02
2.5000000000000000e-01  -1.8421810811136365e+02  -1.8342751461844728e+02  5.8728668373253030e-02
3.7500000000000000e-01  -1.3083194093429964e+02  -1.3018220434993017e+02  6.0967532195316358e-02
5.0000000000000000e-01  -1.0208971690219322e+02  -1.0153313176472003e+02  6.7709374714377324e-02
6.2500000000000000e-01  -8.3820801412166773e+01  -8.3334910476867250e+01  6.8948060244602441e-02
7.5000000000000000e-01  -7.1003215092908974e+01  -7.0575375168518889e+01  6.8996953446592638e-02
8.7500000000000000e-01  -6.1633184394225609e+01  -6.1254506946817848e+01  6.9602093238742987e-02
1.0000000000000000e+00  -5.4275793764551153e+01  -5.3940981102178185e+01  6.4663474858826397e-02
1.1250000000000000e+00  -4.8440958783133823e+01  -4.8145557093418958e+01  6.6646877793283196e-02
1.2500000000000000e+00  -4.3514493533874756e+01  -4.3255862664341159e+01  6.7717508971960563e-02
1.3750000000000000e+00  -3.9606718210680427e+01  -3.9381362382304509e+01  6.7587830471138699e-02
1.5000000000000000e+00  -3.6189139884740861e+01  -3.5995435540577809e+01  7.1097368944113906e-02
1.6250000000000000e+00  -3.3238527972118689e+01  -3.3074811866438779e+01  6.9565563043658060e-02
1.7500000000000000e+00  -3.0597211396341937e+01  -3.0462349873679905e+01  6.5906055621436768e-02
1.8750000000000000e+00  -2.8256365960808104e+01  -2.8149185785704233e+01  7.2881998549270438e-02
2.0000000000000000e+00  -2.6384278967523692e+01  -2.6302674195160588e+01  7.2907378822664584e-02
2.1250000000000000e+00  -2.4436034366058625e+01  -2.4380467586399231e+01  6.9546343723193807e-02
2.2500000000000000e+00  -2.2966551487565887e+01  -2.2934743445305106e+01  7.3049641937417406e-02
2.3750000000000000e+00  -2.1345467401920782e+01  -2.1338207749926639e+01  7.4079423872090544e-02
2.5000000000000000e+00  -2.0118607177269755e+01  -2.0133897628354678e+01  6.7028734972092122e-02
2.6250000000000000e+00  -1.8910155723767367e+01  -1.8947845782863396e+01  7.7070863932426639e-02
2.7500000000000000e+00  -1.7658888724839628e+01  -1.7719245171228511e+01  7.4576278405630775e-02
2.8750000000000000e+00  -1.6688389102595153e+01  -1.6769849833618718e+01  6.6797263852715061e-02
3.0000000000000000e+00  -1.5838513966524710e+01  -1.5940412382601620e+01  7.2175446570886037e-02
3.1250000000000000e+00  -1.4884317381623447e+01  -1.5007134994270059e+01  7.8980457640820845e-02
3.2500000000000000e+00  -1.3957137267827944e+01  -1.4100732883178784e+01  7.6439586139698451e-02
3.3750000000000000e+00  -1.3186495350604726e+01  -1.3349868803615237e+01  6.9242616562991993e-02
3.5000000000000000e+00  -1.2571245076304125e+01  -1.2753542760071445e+01  6.7171397027002269e-02
3.6250000000000000e+00  -1.1963823935937846e+01  -1.2164882093912899e+01  7.2280750861471912e-02
3.7500000000000000e+00  -1.1299927252801160e+01  -1.1519968279207701e+01  7.8350894764965373e-02
3.8750000000000000e+00  -1.0624975729637750e+01  -1.0864075722913922e+01  8.0476386039154982e-02
4.0000000000000000e+00  -9.9909484160583268e+00  -1.0248800183523796e+01  7.7953021401752295e-02
4.1250000000000000e+00  -9.4333216301772715e+00  -9.7093480870870241e+00  7.2863035226470640e-02
4.2500000000000000e+00  -8.9657470705590185e+00  -9.2593548806035102e+00  6.8375986897992194e-02
4.3750000000000000e+00  -8.5654900689551905e+00  -8.8762624188795520e+00  6.7020551746083415e-02
4.5000000000000000e+00  -8.1815215107384276e+00  -8.5092724832738185e+00  6.9223873900853425e-02
4.6250000000000000e+00  -7.7785137095090571e+00  -8.1232297348163343e+00  7.3471929115858078e-02
4.7500000000000000e+00  -7.3543828756547596e+00  -7.7161164924979717e+00  7.7811500601154146e-02
4.8750000000000000e+00  -6.9224910576923957e+00  -7.3012640357651790e+00  8.0882890596182422e-02
5.0000000000000000e+00  -6.4970405060500518e+00  -6.8927862650588620e+00  8.2086528432509784e-02
5.1250000000000000e+00  -6.0891543093440168e+00  -6.5017041089487080e+00  8.1407517808997604e-02
5.2500000000000000e+00  -5.7070653467748338e+00  -6.1361673663143099e+00  7.9211198471832528e-02
5.3750000000000000e+00  -5.3567278314562037e+00  -5.8020831612092856e+00  7.6081851101641576e-02
5.5000000000000000e+00  -5.0417405750698379e+00  -5.5030418785424944e+00  7.2697908209340203e-02
5.6250000000000000e+00  -4.7623960382272195e+00  -5.2393594130401020e+00  6.9721783816415236e-02
5.7500000000000000e+00  -4.5143983830268057e+00  -5.0067840094722555e+00  6.7689349649718539e-02
5.8750000000000000e+00  -4.2887156199392731e+00  -4.7963367204480081e+00  6.6909685823212342e-02
6.0000000000000000e+00  -4.0739113898836914e+00  -4.5966334264656785e+00  6.7415653738769357e-02
6.1250000000000000e+00  -3.8600479579360405e+00  -4.3977810393229690e+00  6.8999510226509894e-02
6.2500000000000000e+00  -3.6413591658109787e+00  -4.1940467192721878e+00  7.1315100015573119e-02
6.3750000000000000e+00  -3.4163021907877900e+00  -3.9839084840518777e+00  7.3987918597686470e-02
6.5000000000000000e+00  -3.1860518766016126e+00  -3.7685502767503674e+00  7.6689002453375052e-02
6.6250000000000000e+00  -2.9529473056779443e+00  -3.5503104471188540e+00  7.9166193572291807e-02
6.7500000000000000e+00  -2.7195164647374419e+00  -3.3317088856208170e+00  8.1247051865221465e-02
6.8750000000000000e+00  -2.4880321729908217e+00  -3.1150055163262387e+00  8.2828691360385925e-02
7.0000000000000000e+00  -2.2603801528122709e+00  -2.9020707196186564e+00  8.3863924179192834e-02
7.1250000000000000e+00  -2.0380694611556773e+00  -2.6943977264639685e+00  8.4347997204352099e-02
7.2500000000000000e+00  -1.8222921617622547e+00  -2.4931637920359577e+00  8.4307359318447003e-02
7.3750000000000000e+00  -1.6139899500589401e+00  -2.2992978598590619e+00  8.3790657784566930e-02
7.5000000000000000e+00  -1.4139111899408836e+00  -2.1135382213785756e+00  8.2861701979601562e-02
7.6250000000000000e+00  -1.2226532793516784e+00  -1.9364751565751777e+00  8.1594015639711831e-02
7.7500000000000000e+00  -1.0406895026290890e+00  -1.7685777910463647e+00  8.0066618587398164e-02
7.8750000000000000e+00  -8.6838083659970600e-01  -1.6102057119042943e+00  7.8360711917938114e-02
8.0000000000000000e+00  -7.0597357984750941e-01  -1.4616062786833184e+00  7.6556990232023864e-02
8.1250000000000000e+00  -5.5358403027526804e-01  -1.3228989105577780e+00  7.4733354875490612e-02
8.2500000000000000e+00  -4.1117267409975311e-01  -1.1940488562185758e+00  7.2962853506869110e-02
8.3750000000000000e+00  -2.7851208513596337e-01  -1.0748346790567131e+00  7.1311735602389348e-02
8.5000000000000000e+00  -1.5515596916122176e-01  -9.6481691321091179e-01  6.9837597033188523e-02
8.6250000000000000e+00  -4.0418981289002898e-02  -8.6331753433780001e-01  6.8587672305263969e-02
8.7500000000000000e+00  6.6621497999785562e-02  -7.6942143715977196e-01  6.7597425696866859e-02
8.8750000000000000e+00  1.6709302425044326e-01  -6.8200852688062741e-01  6.6889641450021728e-02
9.0000000000000000e+00  2.6226303820879815e-01  -5.9981857291972329e-01  6.6474213543526783e-02
9.1250000000000000e+00  3.5344857159182808e-01  -5.2154135331951146e-01  6.6348742580279160e-02
9.2500000000000000e+00  4.4191662193515180e-01  -4.4591617216384377e-01  6.6499933882829432e-02
9.3750000000000000e+00  5.2879476737250330e-01  -3.7182117403697595e-01  6.6905619094801333e-02
9.5000000000000000e+00  6.1500799031255693e-01  -2.9833648055385509e-01  6.7537141452690658e-02
9.6250000000000000e+00  7.0124928450711943e-01  -2.2477356948585148e-01  6.8361806243088102e-02
9.7500000000000000e+00  7.8798190974459459e-01  -1.5067302603808597e-01  6.9345115844784838e-02
9.8750000000000000e+00  8.7546513378057700e-01  -7.5778823413490792e-02  7.0452643163619585e-02
1.0000000000000000e+01  9.6379259225203007e-01  3.6052478225023776e-09  7.1651441652097858e-02
1.0125000000000000e+01  1.0529340594314305e+00  7.6631087780777540e-02  7.2911010429933268e-02
1.0250000000000000e+01  1.1427743723604669e+00  1.5399760577646321e-01  7.4203870925513060e-02
1.0375000000000000e+01  1.2331457422090706e+00  2.3193054059540477e-01  7.5505824475849942e-02
1.0500000000000000e+01  1.3238528884806084e+00  3.1023376490589494e-01  7.6795988174736041e-02
1.0625000000000000e+01  1.4146912885038332e+00  3.8870223982627511e-01  7.8056674279770852e-02
1.0750000000000000e+01  1.5054593268774754e+00  4.6713411740549038e-01  7.9273173753311540e-02
1.0875000000000000e+01  1.5959662135554589e+00  5.4533861213025348e-01  8.0433490547779943e-02
1.1000000000000000e+01  1.6860363611601930e+00  6.2314033632677701e-01  8.1528055682852693e-02
1.1125000000000000e+01  1.7755115448256169e+00  7.0038142070277809e-01  8.2549441075273011e-02
1.1250000000000000e+01  1.8642513912366776e+00  7.7692196868838637e-01  8.3492088928980343e-02
1.1375000000000000e+01  1.9521330331312379e+00  8.5263967864371004e-01  8.4352056529389249e-02
1.1500000000000000e+01  2.0390499908675923e+00  9.2742869842731968e-01  8.5126790867215418e-02
1.1625000000000000e+01  2.1249108993174461e+00  1.0011983274566381e+00  8.5814921684664508e-02
1.1750000000000000e+01  2.2096380373419580e+00  1.0738715252912037e+00  8.6416079973558851e-02
1.1875000000000000e+01  2.2931658362434373e+00  1.1453834024050633e+00  8.6930739749509767e-02
1.2000000000000000e+01  2.3754394579678850e+00  1.2156797834734738e+00  8.7360079969546464e-02
1.2125000000000000e+01  2.4564135010115042e+00  1.2847159006602764e+00  8.7705858956678567e-02
1.2250000000000000e+01  2.5360507386942164e+00  1.3524551224632455e+00  8.7970317844511731e-02
1.2375000000000000e+01  2.6143210747408903e+00  1.4188679010154119e+00  8.8156082699134303e-02
1.2500000000000000e+01  2.6912005499180904e+00  1.4839307729955260e+00  8.8266088926474445e-02
