# q = 1.8153361174005404e+01 m1 = 9.4778984268530453e-01 m2 = 5.2210157314695332e-02 chi1 = 9.3312665151825458e-01 chi2 = 4.2824963485893319e-02 lm = 21 Mtot = 2.7453213230060959e+02 distance = 7.9370079055085316e+03
#fHz   cexp_i_alpha(re im)   cexp_i_epsilon(re im)    cexp_i_betah(re im)
7.7375000000000000e+01  7.1731437252663630e+00  -1.8891722299026013e+00  4.4087007736873400e-02
7.7625000000000000e+01  7.1732831601186167e+00  -1.9015618465405097e+00  4.4054548660751425e-02
7.7875000000000000e+01  7.1734025150360079e+00  -1.9139559533644286e+00  4.4022083731439635e-02
7.8125000000000014e+01  7.1734974623181014e+00  -1.9263589359259083e+00  4.3989603582410657e-02
7.8375000000000000e+01  7.1735790264368466e+00  -1.9387598492736577e+00  4.3957107623612102e-02
7.8625000000000014e+01  7.1736429836774303e+00  -1.9511629747731347e+00  4.3924586550792538e-02
7.8875000000000000e+01  7.1736850196410735e+00  -1.9635726850272301e+00  4.3892031307412642e-02
7.9125000000000000e+01  7.1737094389989169e+00  -1.9759847450561936e+00  4.3859437567067762e-02
7.9375000000000000e+01  7.1737170523358236e+00  -1.9883984091119624e+00  4.3826799121724234e-02
7.9750000000000000e+01  7.1737002906926532e+00  -2.0070187265577566e+00  4.3777744936889913e-02
8.0125000000000000e+01  7.1736423189691729e+00  -2.0256464043826621e+00  4.3728552003927064e-02
8.0500000000000000e+01  7.1735570657129513e+00  -2.0442677449738862e+00  4.3679205531405342e-02
8.0875000000000000e+01  7.1734395011329841e+00  -2.0628879869832186e+00  4.3629682059966542e-02
8.1250000000000000e+01  7.1732864957907063e+00  -2.0815104715724830e+00  4.3579959793045381e-02
8.1625000000000000e+01  7.1731116075411050e+00  -2.1001218687957319e+00  4.3530024393239795e-02
8.2000000000000000e+01  7.1729068030779111e+00  -2.1187304181461428e+00  4.3479852873037350e-02
8.2375000000000000e+01  7.1726779971143388e+00  -2.1373304243047437e+00  4.3429428507738031e-02
8.2750000000000000e+01  7.1724329294590854e+00  -2.1559143672579202e+00  4.3378735464549595e-02
8.3125000000000000e+01  7.1721568873619646e+00  -2.1744971608172063e+00  4.3327750355715414e-02
8.3500000000000000e+01  7.1718716473154895e+00  -2.1930572585174897e+00  4.3276463270947640e-02
8.3875000000000000e+01  7.1715616837377976e+00  -2.2116103863791370e+00  4.3224851931437117e-02
8.4250000000000000e+01  7.1712400090133039e+00  -2.2301437534414141e+00  4.3172904178562344e-02
8.4625000000000000e+01  7.1709068264321694e+00  -2.2486573676290407e+00  4.3120604088800647e-02
8.5000000000000000e+01  7.1705654735783790e+00  -2.2671481041269588e+00  4.3067937266862595e-02
8.5375000000000000e+01  7.1702053987932937e+00  -2.2856267186934502e+00  4.3014886116481507e-02
8.5750000000000000e+01  7.1698350473480836e+00  -2.3040849812599453e+00  4.2961439033268448e-02
8.6125000000000000e+01  7.1694675271317374e+00  -2.3225100000103938e+00  4.2907585799165072e-02
8.6500000000000000e+01  7.1690890192178172e+00  -2.3409157950507691e+00  4.2853310053864530e-02
8.6875000000000000e+01  7.1687179695383785e+00  -2.3592841372602917e+00  4.2798603824584024e-02
8.7250000000000000e+01  7.1683410711219837e+00  -2.3776285343527928e+00  4.2743452367438838e-02
8.7625000000000000e+01  7.1679702948749684e+00  -2.3959372271031127e+00  4.2687847205919074e-02
8.8000000000000000e+01  7.1676069383649486e+00  -2.4142091237775918e+00  4.2631778030272120e-02
8.8375000000000000e+01  7.1672326621173781e+00  -2.4324627619653740e+00  4.2575231643346569e-02
8.8750000000000000e+01  7.1668748461654559e+00  -2.4506709758674385e+00  4.2518203972859839e-02
8.9125000000000000e+01  7.1665423789013456e+00  -2.4688250824192775e+00  4.2460687610165457e-02
8.9500000000000000e+01  7.1661802002941091e+00  -2.4869803269479580e+00  4.2402665824711493e-02
8.9875000000000000e+01  7.1658720886374487e+00  -2.5050531576540283e+00  4.2344144298761877e-02
9.0250000000000000e+01  7.1655662742698398e+00  -2.5230955291760013e+00  4.2285108279632458e-02
9.0625000000000000e+01  7.1652726186195270e+00  -2.5410977825337344e+00  4.2225553185238573e-02
9.1000000000000000e+01  7.1650062098954042e+00  -2.5590450314751370e+00  4.2165475376684858e-02
9.1375000000000000e+01  7.1647668745788238e+00  -2.5769376464500517e+00  4.2104869684876478e-02
9.1750000000000000e+01  7.1645578992005223e+00  -2.5947725375869899e+00  4.2043731952319134e-02
9.2125000000000000e+01  7.1643773379413789e+00  -2.6125518452930168e+00  4.1982058050342906e-02
9.2500000000000000e+01  7.1642183346843122e+00  -2.6302826186016040e+00  4.1919844085041104e-02
9.2875000000000000e+01  7.1640915207910396e+00  -2.6479544209301702e+00  4.1857088410424056e-02
9.3249999999999986e+01  7.1639733748540140e+00  -2.6655909622586149e+00  4.1793787055144284e-02
9.3625000000000000e+01  7.1639297285620804e+00  -2.6831266103884768e+00  4.1729943594630239e-02
9.4000000000000000e+01  7.1638977029161879e+00  -2.7006244253694613e+00  4.1665552161353148e-02
9.4374999999999986e+01  7.1639341719771483e+00  -2.7180277278805662e+00  4.1600616127986316e-02
9.4750000000000000e+01  7.1639829193032609e+00  -2.7353929152858121e+00  4.1535131942768380e-02
9.5125000000000000e+01  7.1640995403382384e+00  -2.7526645832188072e+00  4.1469103394157263e-02
9.5499999999999986e+01  7.1642770714925019e+00  -2.7698498785091443e+00  4.1402530858104934e-02
9.5875000000000000e+01  7.1644888318703064e+00  -2.7869756630393807e+00  4.1335414563333880e-02
9.6250000000000000e+01  7.1647596687697055e+00  -2.8040172730993906e+00  4.1267757646796674e-02
9.6624999999999986e+01  7.1650673281256347e+00  -2.8209971418735496e+00  4.1199561745693378e-02
9.7000000000000000e+01  7.1654559692929585e+00  -2.8378712914590705e+00  4.1130831303612718e-02
9.7375000000000000e+01  7.1659146734744823e+00  -2.8546508175035270e+00  4.1061569150844489e-02
9.7749999999999986e+01  7.1664813226405206e+00  -2.8712980155475156e+00  4.0991779878895074e-02
9.8125000000000000e+01  7.1670446680832853e+00  -2.8879243052897379e+00  4.0921465081173600e-02
9.8500000000000000e+01  7.1678337713639237e+00  -2.9043008055698660e+00  4.0850633988487026e-02
9.8874999999999986e+01  7.1684726560321241e+00  -2.9208036549817309e+00  4.0779284853734707e-02
9.9250000000000000e+01  7.1694918285674714e+00  -2.9369025298623024e+00  4.0707431370057626e-02
9.9625000000000000e+01  7.1701969579938076e+00  -2.9532919172139653e+00  4.0635070126975356e-02
1.0000000000000000e+02  7.1714049174894665e+00  -2.9691551250246588e+00  4.0562216588907782e-02
1.0037500000000000e+02  7.1723219809273759e+00  -2.9852860350351400e+00  4.0488869609528577e-02
1.0075000000000000e+02  7.1735139233837222e+00  -3.0011190438964079e+00  4.0415040849185978e-02
1.0112500000000000e+02  7.1749050492372595e+00  -3.0167300091845153e+00  4.0340736351795643e-02
1.0150000000000000e+02  7.1769068954794077e+00  -3.0317075570243412e+00  4.0265964428384399e-02
1.0187500000000000e+02  7.1787011320803504e+00  -3.0468701741423150e+00  4.0190729895049113e-02
1.0225000000000000e+02  7.1809487281636164e+00  -3.0615570529824447e+00  4.0115042632061886e-02
1.0262500000000000e+02  7.1831656162970114e+00  -3.0762524176587567e+00  4.0038910225755467e-02
1.0300000000000000e+02  7.1841674012670991e+00  -3.0921408197651985e+00  3.9962341429207467e-02
1.0337500000000000e+02  7.2219148315442601e+00  -3.0712616697940200e+00  3.9885348046144610e-02
1.0375000000000000e+02  1.1935532719101495e+01  1.6255098574320872e+00  3.9807934704639877e-02
1.0412500000000000e+02  7.1753247842564312e+00  -3.1515231499572725e+00  3.9730111249497740e-02
1.0450000000000000e+02  7.1728736756095470e+00  -3.1707777207287058e+00  3.9651891725661914e-02
1.0487500000000000e+02  7.1601854952296531e+00  -3.2002480520913226e+00  3.9573278808539378e-02
1.0525000000000000e+02  7.1538769620538227e+00  -3.2233175822886264e+00  3.9494290428969972e-02
1.0562500000000000e+02  7.1461680200169555e+00  -3.2477665081254505e+00  3.9414932455065277e-02
1.0600000000000000e+02  7.1368708292223237e+00  -3.2737828108356664e+00  3.9335212325721562e-02
1.0637500000000001e+02  7.1290250259201926e+00  -3.2983270062415500e+00  3.9255148471548311e-02
1.0675000000000000e+02  7.1194775700746442e+00  -3.3245522640756908e+00  3.9174740943998657e-02
1.0712500000000000e+02  7.1101609327249022e+00  -3.3505262611583762e+00  3.9094007337318444e-02
1.0750000000000001e+02  7.1007731817099193e+00  -3.3765510675768722e+00  3.9012957858838009e-02
1.0787500000000000e+02  7.0910320764896593e+00  -3.4029090591338993e+00  3.8931601634572835e-02
1.0825000000000000e+02  7.0813700997054951e+00  -3.4291678933321803e+00  3.8849953847745859e-02
1.0862500000000001e+02  7.0711681421982151e+00  -3.4559468076161899e+00  3.8768019826935174e-02
1.0900000000000000e+02  7.0608781551190427e+00  -3.4827939890379294e+00  3.8685815878089204e-02
1.0937500000000000e+02  7.0502523100054315e+00  -3.5099573948415204e+00  3.8603350610983266e-02
1.0974999999999999e+02  7.0392607227759241e+00  -3.5374670387730855e+00  3.8520634869129045e-02
1.1012500000000000e+02  7.0279568076312593e+00  -3.5652696363890275e+00  3.8437681064053611e-02
1.1050000000000000e+02  7.0163379774132038e+00  -3.5933679025406500e+00  3.8354500993167645e-02
1.1087500000000001e+02  7.0044441470673844e+00  -3.6217220496571949e+00  3.8271107655452143e-02
1.1125000000000000e+02  6.9921419772503137e+00  -3.6504655393604875e+00  3.8187510073952054e-02
1.1162500000000000e+02  6.9794379954357089e+00  -3.6795919679306763e+00  3.8103720280521836e-02
1.1199999999999999e+02  6.9663376654167095e+00  -3.7090959941458177e+00  3.8019750538129060e-02
1.1237500000000000e+02  6.9528087915624868e+00  -3.7390099339863916e+00  3.7935612132186797e-02
1.1275000000000000e+02  6.9388191017341372e+00  -3.7693661785696109e+00  3.7851316263718057e-02
1.1312500000000001e+02  6.9243897192490538e+00  -3.8001437238987168e+00  3.7766876102892130e-02
1.1350000000000000e+02  6.9094623611579795e+00  -3.8314009685982380e+00  3.7682302028353085e-02
1.1387500000000000e+02  6.8940043647481106e+00  -3.8631706904709109e+00  3.7597605191442000e-02
1.1424999999999999e+02  6.8780258494395978e+00  -3.8954428854160397e+00  3.7512798630128401e-02
1.1462500000000000e+02  6.8615019811080531e+00  -3.9282425005184112e+00  3.7427894042591212e-02
1.1500000000000000e+02  6.8443332822299814e+00  -3.9616691221469225e+00  3.7342899238891891e-02
1.1537500000000001e+02  6.8265899879787533e+00  -3.9956526290863006e+00  3.7257830450337669e-02
1.1575000000000000e+02  6.8081577039303580e+00  -4.0303075214194539e+00  3.7172694297158020e-02
1.1612500000000000e+02  6.7890499617428919e+00  -4.0656203768473764e+00  3.7087504036667690e-02
1.1649999999999999e+02  6.7692403497077622e+00  -4.1016177136534662e+00  3.7002270719886501e-02
1.1687500000000000e+02  6.7487265803565997e+00  -4.1383019256689701e+00  3.6917006834454744e-02
1.1725000000000000e+02  6.7274976552961272e+00  -4.1756841160631710e+00  3.6831724321903132e-02
1.1762500000000001e+02  6.7054636616484844e+00  -4.2138542976337998e+00  3.6746429162132957e-02
1.1800000000000000e+02  6.6826718428346883e+00  -4.2527653316789795e+00  3.6661136661843549e-02
1.1837500000000000e+02  6.6590637612115495e+00  -4.2924757544393355e+00  3.6575853993503882e-02
1.1874999999999999e+02  6.6346739774168162e+00  -4.3329511068041784e+00  3.6490595066083403e-02
1.1912500000000000e+02  6.6094857200116088e+00  -4.3742082579515102e+00  3.6405369215166239e-02
1.1950000000000000e+02  6.5834958811121416e+00  -4.4162504126772788e+00  3.6320186061347209e-02
1.1987500000000001e+02  6.5567195864107921e+00  -4.4590625415951255e+00  3.6235056007035547e-02
1.2025000000000000e+02  6.5291881618037495e+00  -4.5026134144107974e+00  3.6149990183291771e-02
1.2062500000000000e+02  6.5009158691839408e+00  -4.5468888624186690e+00  3.6064996870691528e-02
1.2099999999999999e+02  6.4719630045826939e+00  -4.5918286835421913e+00  3.5980088124006937e-02
1.2137500000000000e+02  6.4423702482770677e+00  -4.6373922888744072e+00  3.5895272642310863e-02
1.2175000000000000e+02  6.4121897516470563e+00  -4.6835276173915226e+00  3.5810558864939848e-02
1.2212500000000001e+02  6.3814900974090341e+00  -4.7301661760190417e+00  3.5725955701641589e-02
1.2250000000000000e+02  6.3503747350104431e+00  -4.7772046053443784e+00  3.5641475852287996e-02
1.2287500000000000e+02  6.3189192576911521e+00  -4.8245673991928344e+00  3.5557126819071895e-02
1.2324999999999999e+02  6.2872223048064431e+00  -4.8721560051685158e+00  3.5472918437770277e-02
1.2362500000000000e+02  6.2553652408328020e+00  -4.9198891434602379e+00  3.5388856019613266e-02
1.2400000000000000e+02  6.2234672927184507e+00  -4.9676476728333441e+00  3.5304951360992702e-02
1.2437500000000001e+02  6.1916335052645453e+00  -5.0153266323908658e+00  3.5221213758401287e-02
1.2475000000000000e+02  6.1599539853754193e+00  -5.0628359973209527e+00  3.5137648573783639e-02
1.2512500000000000e+02  6.1285330327855743e+00  -5.1100715501274268e+00  3.5054265406386169e-02
1.2549999999999999e+02  6.0974657368011904e+00  -5.1569382825977659e+00  3.4971073247762524e-02
1.2587500000000000e+02  6.0668360158166594e+00  -5.2033523562441797e+00  3.4888079643149071e-02
1.2625000000000000e+02  6.0367172275572694e+00  -5.2492404921682132e+00  3.4805289918120298e-02
1.2662500000000001e+02  6.0071841048306167e+00  -5.2945280362668399e+00  3.4722716529672570e-02
1.2700000000000000e+02  5.9782879598644998e+00  -5.3391637531431995e+00  3.4640361437462387e-02
1.2737500000000000e+02  5.9500797877111449e+00  -5.3830967244271388e+00  3.4558235121689485e-02
1.2774999999999999e+02  5.9225964004633758e+00  -5.4262902135261548e+00  3.4476344151503663e-02
1.2812500000000000e+02  5.8958657372702516e+00  -5.4687163559876879e+00  3.4394694996068231e-02
1.2850000000000000e+02  5.8699067689054090e+00  -5.5103562548871352e+00  3.4313294605414907e-02
1.2887500000000000e+02  5.8447317964217378e+00  -5.5511976823295663e+00  3.4232148255202217e-02
1.2925000000000000e+02  5.8203398208745787e+00  -5.5912417090131541e+00  3.4151266080044325e-02
1.2962500000000000e+02  5.7967323685485770e+00  -5.6304868804499053e+00  3.4070650599177577e-02
1.3000000000000000e+02  5.7739019962671270e+00  -5.6689407105001113e+00  3.3990307906261494e-02
1.3037500000000000e+02  5.7518307985311985e+00  -5.7066211738953978e+00  3.3910246478794259e-02
1.3075000000000000e+02  5.7305051244618053e+00  -5.7435419908192067e+00  3.3830470422697580e-02
1.3112500000000000e+02  5.7099066788481787e+00  -5.7797215248615412e+00  3.3750984854391264e-02
1.3150000000000000e+02  5.6900120989258971e+00  -5.8151832060645923e+00  3.3671795812166595e-02
1.3187500000000000e+02  5.6707989673981753e+00  -5.8499495185718002e+00  3.3592908145287217e-02
1.3225000000000000e+02  5.6522395438377258e+00  -5.8840482683428368e+00  3.3514327911195352e-02
1.3262500000000000e+02  5.6343120400693198e+00  -5.9175013092629083e+00  3.3436058853176860e-02
1.3300000000000000e+02  5.6169907619121036e+00  -5.9503344000305081e+00  3.3358105772452740e-02
1.3337500000000000e+02  5.6002423404914419e+00  -5.9825809720805321e+00  3.3280475355577391e-02
1.3375000000000000e+02  5.5840541785807325e+00  -6.0142536877517419e+00  3.3203168486825307e-02
1.3412500000000000e+02  5.5683940026998542e+00  -6.0453848817558313e+00  3.3126191427735208e-02
1.3450000000000000e+02  5.5532404615343394e+00  -6.0759959676397273e+00  3.3049547507356551e-02
1.3487500000000000e+02  5.5385637894701025e+00  -6.1061167709197370e+00  3.2973242135053045e-02
1.3525000000000000e+02  5.5243476584473896e+00  -6.1357636812154741e+00  3.2897277509930177e-02
1.3562500000000000e+02  5.5105674136825877e+00  -6.1649614125166190e+00  3.2821657890021248e-02
1.3600000000000000e+02  5.4972047391392271e+00  -6.1937283405016661e+00  3.2746386138435495e-02
1.3637500000000000e+02  5.4842359412916064e+00  -6.2220882163857816e+00  3.2671466352006705e-02
1.3675000000000000e+02  5.4716399995942933e+00  -6.2500621180585059e+00  3.2596902045614336e-02
1.3712500000000000e+02  5.4594023537248910e+00  -6.2776646638411844e+00  3.2522695436581574e-02
1.3750000000000000e+02  5.4475048976400879e+00  -6.3049140161807085e+00  3.2448849546847763e-02
1.3787500000000000e+02  5.4359321914733210e+00  -6.3318256711859560e+00  3.2375366895012352e-02
1.3825000000000000e+02  5.4246652082463029e+00  -6.3584187103229475e+00  3.2302250715245846e-02
1.3862500000000000e+02  5.4136918949010058e+00  -6.3847052421428909e+00  3.2229502913234648e-02
1.3900000000000000e+02  5.4029947118288231e+00  -6.4107028594589046e+00  3.2157126433518674e-02
1.3937500000000000e+02  5.3925636115648246e+00  -6.4364216642506964e+00  3.2085122845117324e-02
1.3975000000000000e+02  5.3823860854315884e+00  -6.4618742182921629e+00  3.2013494182460286e-02
1.4012500000000000e+02  5.3724484161346560e+00  -6.4870742908127053e+00  3.1942242672166429e-02
1.4050000000000000e+02  5.3627405275141315e+00  -6.5120320102770766e+00  3.1871369889408953e-02
1.4087499999999997e+02  5.3532528668776687e+00  -6.5367569811605506e+00  3.1800877317403782e-02
1.4125000000000000e+02  5.3439757762142515e+00  -6.5612589125290990e+00  3.1730766439599441e-02
1.4162500000000000e+02  5.3348906184086156e+00  -6.5855564885594715e+00  3.1661040080206995e-02
1.4200000000000000e+02  5.3259964934730553e+00  -6.6096506618592867e+00  3.1591698238682589e-02
1.4237500000000000e+02  5.3172892100502285e+00  -6.6335456747975146e+00  3.1522741467628887e-02
1.4275000000000000e+02  5.3087498289142205e+00  -6.6572605112072605e+00  3.1454172422477618e-02
1.4312499999999997e+02  5.3003784692719540e+00  -6.6807951031678545e+00  3.1385990915583840e-02
1.4350000000000000e+02  5.2921634294372257e+00  -6.7041611983263660e+00  3.1318198401494655e-02
1.4387500000000000e+02  5.2840985622796524e+00  -6.7273649913308997e+00  3.1250795485547676e-02
1.4425000000000000e+02  5.2761836059582903e+00  -6.7504067935904990e+00  3.1183781977590877e-02
1.4462500000000000e+02  5.2684056372796650e+00  -6.7732995716693836e+00  3.1117159268646048e-02
1.4500000000000000e+02  5.2607588309973394e+00  -6.7960491966008751e+00  3.1050927740813784e-02
1.4537499999999997e+02  5.2532392591352997e+00  -6.8186596424730856e+00  3.0985087487836054e-02
1.4575000000000000e+02  5.2458475011544028e+00  -6.8411303776963353e+00  3.0919638066624948e-02
1.4612500000000000e+02  5.2385681048556725e+00  -6.8634768937518800e+00  3.0854580760973006e-02
1.4650000000000000e+02  5.2314026418503925e+00  -6.8856976662284533e+00  3.0789914875867994e-02
1.4687500000000000e+02  5.2243479318607857e+00  -6.9077959197870733e+00  3.0725640214798958e-02
1.4725000000000000e+02  5.2173920766642441e+00  -6.9297835916533437e+00  3.0661757350784642e-02
1.4762499999999997e+02  5.2105385998969158e+00  -6.9516572050947865e+00  3.0598265276225296e-02
1.4800000000000000e+02  5.2037837562094076e+00  -6.9734205479695532e+00  3.0535163661817522e-02
1.4837500000000000e+02  5.1971244555552971e+00  -6.9950767527096538e+00  3.0472452057991255e-02
1.4875000000000000e+02  5.1905486844574256e+00  -7.0166378691600784e+00  3.0410130635292732e-02
1.4912500000000000e+02  5.1840598097190327e+00  -7.0381005756382580e+00  3.0348198240702017e-02
1.4950000000000000e+02  5.1776561518209121e+00  -7.0594665934041831e+00  3.0286654109667965e-02
1.4987499999999997e+02  5.1713297374872003e+00  -7.0807439328821689e+00  3.0225497830850743e-02
1.5025000000000000e+02  5.1650825741580428e+00  -7.1019306297929532e+00  3.0164728258060537e-02
1.5062500000000000e+02  5.1589093953581573e+00  -7.1230319885337892e+00  3.0104344653834970e-02
1.5100000000000000e+02  5.1528098816770918e+00  -7.1440483693420154e+00  3.0044345928731311e-02
1.5137500000000000e+02  5.1467766449905668e+00  -7.1649871956948212e+00  2.9984731283158348e-02
1.5175000000000000e+02  5.1408128451134152e+00  -7.1858453502407933e+00  2.9925499347319012e-02
1.5212499999999997e+02  5.1349131828872698e+00  -7.2066281680654303e+00  2.9866649085685208e-02
1.5250000000000000e+02  5.1290771353144207e+00  -7.2273362111867598e+00  2.9808179201840274e-02
1.5287500000000000e+02  5.1232978153070921e+00  -7.2479764003226359e+00  2.9750088528588479e-02
1.5325000000000000e+02  5.1175866276364461e+00  -7.2685373784746403e+00  2.9692375387583767e-02
1.5362500000000000e+02  5.1119236959846939e+00  -7.2890390442421307e+00  2.9635038762430517e-02
1.5400000000000000e+02  5.1063186583546161e+00  -7.3094718052982603e+00  2.9578076942714214e-02
1.5437499999999997e+02  5.1007693789858761e+00  -7.3298378332800507e+00  2.9521488444766923e-02
1.5475000000000000e+02  5.0952716068109183e+00  -7.3501414128480214e+00  2.9465271721603573e-02
1.5512500000000000e+02  5.0898225222482711e+00  -7.3703853978968930e+00  2.9409425130548204e-02
1.5550000000000000e+02  5.0844236796564548e+00  -7.3905682719375410e+00  2.9353947000633401e-02
1.5587500000000000e+02  5.0790718954620599e+00  -7.4106932518194437e+00  2.9298835598546166e-02
1.5625000000000000e+02  5.0737687189349812e+00  -7.4307588255796553e+00  2.9244089210104997e-02
1.5662499999999997e+02  5.0685072814972516e+00  -7.4507718907712341e+00  2.9189705906209843e-02
1.5700000000000000e+02  5.0632937752404859e+00  -7.4707262964589445e+00  2.9135684024543664e-02
1.5737500000000000e+02  5.0581181550548289e+00  -7.4906321127277247e+00  2.9082021396535176e-02
1.5775000000000000e+02  5.0529878087338327e+00  -7.5104819936820162e+00  2.9028716384287914e-02
1.5812500000000000e+02  5.0478941111928943e+00  -7.5302845898470494e+00  2.8975766706387868e-02
1.5850000000000000e+02  5.0428407328824649e+00  -7.5500362684236757e+00  2.8923170550954076e-02
1.5887499999999997e+02  5.0378280341452752e+00  -7.5697367031627811e+00  2.8870925973369661e-02
1.5925000000000000e+02  5.0328504377827628e+00  -7.5893914985940123e+00  2.8819030631170996e-02
1.5962500000000000e+02  5.0279134882304275e+00  -7.6089951494353638e+00  2.8767482841336900e-02
1.6000000000000000e+02  5.0230070193738827e+00  -7.6285578432033798e+00  2.8716279818017162e-02
1.6037500000000000e+02  5.0181369620938296e+00  -7.6480736880987861e+00  2.8665419869716314e-02
1.6075000000000000e+02  5.0133017932931354e+00  -7.6675442377281779e+00  2.8614900766352289e-02
1.6112499999999997e+02  5.0084992687034688e+00  -7.6869717656549836e+00  2.8564720164613439e-02
1.6150000000000000e+02  5.0037260759045461e+00  -7.7063596118927800e+00  2.8514875551834466e-02
1.6187500000000000e+02  4.9989864573523182e+00  -7.7257035704632155e+00  2.8465365130693383e-02
1.6225000000000000e+02  4.9942811837929373e+00  -7.7450029028425549e+00  2.8416186804125356e-02
1.6262500000000000e+02  4.9896010701897815e+00  -7.7642668133825428e+00  2.8367337313565631e-02
1.6300000000000000e+02  4.9849536106918055e+00  -7.7834878479946470e+00  2.8318815238812203e-02
1.6337499999999997e+02  4.9803348454282625e+00  -7.8026699918728211e+00  2.8270617844817388e-02
1.6375000000000000e+02  4.9757430776832212e+00  -7.8218149695576287e+00  2.8222742604061515e-02
1.6412500000000000e+02  4.9711795047144021e+00  -7.8409216152141212e+00  2.8175187351246533e-02
1.6450000000000000e+02  4.9666435110434959e+00  -7.8599905731337154e+00  2.8127949676508775e-02
1.6487500000000000e+02  4.9621313265139824e+00  -7.8790256376000052e+00  2.8081026668867200e-02
1.6525000000000000e+02  4.9576483500516106e+00  -7.8980214463630132e+00  2.8034416781059824e-02
1.6562499999999997e+02  4.9531918538562270e+00  -7.9169807524107014e+00  2.7988117249315842e-02
1.6600000000000000e+02  4.9487571157437360e+00  -7.9359082997607979e+00  2.7942124902232166e-02
1.6637500000000000e+02  4.9443508029991312e+00  -7.9547974593187281e+00  2.7896438467071159e-02
1.6675000000000000e+02  4.9399661708082920e+00  -7.9736549942264245e+00  2.7851054375981087e-02
1.6712500000000000e+02  4.9356060754330056e+00  -7.9924780804752409e+00  2.7805970712308017e-02
1.6750000000000000e+02  4.9312679420186125e+00  -8.0112693168122693e+00  2.7761184567741428e-02
1.6787499999999997e+02  4.9269522440200673e+00  -8.0300282580603604e+00  2.7716693584978379e-02
1.6825000000000000e+02  4.9226604225883808e+00  -8.0487534927501159e+00  2.7672495618428224e-02
1.6862500000000000e+02  4.9183909275315010e+00  -8.0674465958670947e+00  2.7628587921169231e-02
1.6900000000000000e+02  6.0415277308739155e+00  -6.9884401878011619e+00  2.7584967860414727e-02
1.6937500000000000e+02  6.0380457481119576e+00  -7.0064752894087521e+00  2.7541632860962454e-02
1.6975000000000000e+02  6.0345548242426643e+00  -7.0245077504380129e+00  2.7498580486664922e-02
1.7012499999999997e+02  6.0310551707616273e+00  -7.0425373961233850e+00  2.7455808229968324e-02
1.7050000000000000e+02  6.0275466812346545e+00  -7.0605643689350615e+00  2.7413313657947788e-02
1.7087500000000000e+02  6.0240333442512766e+00  -7.0785847233167285e+00  2.7371093325518028e-02
1.7125000000000000e+02  6.0205078126297122e+00  -7.0966058296168608e+00  2.7329146585383941e-02
1.7162500000000000e+02  6.0169781329198244e+00  -7.1146196912372179e+00  2.7287468955992038e-02
1.7200000000000000e+02  6.0134392073018725e+00  -7.1326314326547466e+00  2.7246059275275535e-02
1.7237499999999997e+02  6.0098974029399264e+00  -7.1506347338202989e+00  2.7204913381625832e-02
1.7275000000000000e+02  6.0063458506298728e+00  -7.1686364868545907e+00  2.7164030657593218e-02
1.7312500000000000e+02  6.0027890429686490e+00  -7.1866322426902496e+00  2.7123407420870251e-02
1.7350000000000000e+02  5.9992250599360117e+00  -7.2046239529191389e+00  2.7083041753913635e-02
1.7387500000000000e+02  5.9956565084988789e+00  -7.2226090505380673e+00  2.7042930448524259e-02
1.7424999999999997e+02  5.9920841586895595e+00  -7.2405868019865016e+00  2.7003070799000134e-02
1.7462500000000000e+02  5.9885058190131275e+00  -7.2585594293062439e+00  2.6963461003358391e-02
1.7500000000000000e+02  5.9849202350950330e+00  -7.2765282189344278e+00  2.6924099025439633e-02
1.7537500000000000e+02  5.9813331745552567e+00  -7.2944874492264864e+00  2.6884980618141072e-02
1.7575000000000000e+02  5.9777413005105826e+00  -7.3124404848283557e+00  2.6846104378180795e-02
1.7612500000000000e+02  5.9741422246388289e+00  -7.3303897433287570e+00  2.6807468675800420e-02
1.7649999999999997e+02  5.9705410512051653e+00  -7.3483301649991475e+00  2.6769069414614325e-02
1.7687500000000000e+02  5.9669362331094993e+00  -7.3662633277602012e+00  2.6730904676377131e-02
1.7725000000000000e+02  5.9633279581159977e+00  -7.3841890780754476e+00  2.6692971983085571e-02
1.7762500000000000e+02  5.9597155720196442e+00  -7.4021081024324706e+00  2.6655269162888871e-02
1.7800000000000000e+02  5.9560989976478682e+00  -7.4200205113322006e+00  2.6617793861955490e-02
1.7837500000000000e+02  5.9524798290728178e+00  -7.4379247475612882e+00  2.6580543126580685e-02
1.7874999999999997e+02  5.9488599012417973e+00  -7.4558190135622997e+00  2.6543513888108921e-02
1.7912500000000000e+02  5.9452325130893255e+00  -7.4737100286186768e+00  2.6506706280226722e-02
1.7950000000000000e+02  5.9416058401164724e+00  -7.4915896684833045e+00  2.6470114885143510e-02
1.7987500000000000e+02  5.9379751351227057e+00  -7.5094627025509713e+00  2.6433739150859292e-02
1.8025000000000000e+02  5.9343430409359570e+00  -7.5273265267485847e+00  2.6397575722974499e-02
1.8062500000000000e+02  5.9307086582681974e+00  -7.5451820709129320e+00  2.6361622621599811e-02
1.8099999999999997e+02  5.9270721776762150e+00  -7.5630291773873353e+00  2.6325877457344202e-02
1.8137500000000000e+02  5.9234343194292114e+00  -7.5808671599448463e+00  2.6290337631919309e-02
1.8175000000000000e+02  5.9197947360924337e+00  -7.5986963974043071e+00  2.6255000991257042e-02
