# q = 1.8153361174005404e+01 m1 = 9.4778984268530453e-01 m2 = 5.2210157314695332e-02 chi1 = 9.3312665151825458e-01 chi2 = 4.2824963485893319e-02 lm = 44 Mtot = 2.7453213230060959e+02 distance = 7.9370079055085316e+03
#fHz   cexp_i_alpha(re im)   cexp_i_epsilon(re im)    cexp_i_betah(re im)
1.3250000000000000e+01  5.5574819129116471e-01  -8.3135067683655550e-01  1.5617959742585699e-01  9.8772867395246622e-01  9.9933813608874134e-01  3.6377049889736821e-02
1.3375000000000000e+01  7.0039375564912598e-01  -7.1375667215635352e-01  -2.4955051275436013e-02  9.9968857421491042e-01  9.9937172226059923e-01  3.5442358074536162e-02
1.3500000000000002e+01  8.1380572066137702e-01  -5.8113703118870064e-01  -1.9360760470572402e-01  9.8107904645859811e-01  9.9940074236954191e-01  3.4614392255368227e-02
1.3625000000000000e+01  8.9772442782536876e-01  -4.4055743290246990e-01  -3.4661317257799823e-01  9.3800816019660238e-01  9.9942284705523954e-01  3.3970174918585762e-02
1.3750000000000000e+01  9.5503801913472564e-01  -2.9648335873572984e-01  -4.8330701551787553e-01  8.7545092880823649e-01  9.9943646782699658e-01  3.3567048984039574e-02
1.3875000000000000e+01  9.8852812153137859e-01  -1.5103692575540589e-01  -6.0447826794805837e-01  7.9662163137747866e-01  9.9944085707718144e-01  3.3436106304847113e-02
1.4000000000000002e+01  9.9998811769350016e-01  -4.8748817227259236e-03  -7.1117209699083550e-01  7.0301795742474293e-01  9.9943605344380049e-01  3.3579384697770678e-02
1.4124999999999998e+01  9.8991572335838640e-01  1.4165754709101314e-01  -8.0370377500240053e-01  5.9502961442846747e-01  9.9942278892048209e-01  3.3971885234785761e-02
1.4250000000000000e+01  9.5777493978115802e-01  2.8751898150765487e-01  -8.8116060061295898e-01  4.7281708506293368e-01  9.9940235561499002e-01  3.4567782561352199e-02
1.4375000000000000e+01  9.0263263017536011e-01  4.3041182017076562e-01  -9.4145935563258920e-01  3.3712650695528235e-01  9.9937644960567873e-01  3.5308808724569755e-02
1.4500000000000000e+01  8.2389522505075019e-01  5.6674214431130288e-01  -9.8182027328442900e-01  1.8981293677642005e-01  9.9934700770984541e-01  3.6132508650496088e-02
1.4624999999999998e+01  7.2191429571070775e-01  6.9198247784789513e-01  -9.9942175093629204e-01  3.4002408082902988e-02  9.9931605020039860e-01  3.6978802196317495e-02
1.4750000000000000e+01  5.9833697019715160e-01  8.0124457570413099e-01  -9.9202314188536489e-01  -1.2605588428902964e-01  9.9928553965379041e-01  3.7794314900958026e-02
1.4875000000000000e+01  4.5618055526748102e-01  8.8988724060739999e-01  -9.5842583139826898e-01  -2.8534177000316113e-01  9.9925726291893358e-01  3.8534692210543349e-02
1.5000000000000000e+01  2.9967635971900941e-01  9.5404092125315199e-01  -8.9872539047651778e-01  -4.3851188411812819e-01  9.9923274029338993e-01  3.9165427685175919e-02
1.5125000000000002e+01  1.3395513841239956e-01  9.9098739693949434e-01  -8.1436341866029027e-01  -5.8035525529448317e-01  9.9921316339706934e-01  3.9661745977977149e-02
1.5249999999999998e+01  -3.5351473928264793e-02  9.9937494129635807e-01  -7.0801619378864611e-01  -7.0619619747846163e-01  9.9919936108343688e-01  4.0007959338754985e-02
1.5375000000000000e+01  -2.0252961993113969e-01  9.7927613728230312e-01  -5.8336712948524261e-01  -8.1220858911744354e-01  9.9919179097022792e-01  4.0196577686520518e-02
1.5500000000000000e+01  -3.6217301076578623e-01  9.3211088947230181e-01  -4.4480952131103640e-01  -8.9562519490635517e-01  9.9919055313309268e-01  4.0227335601356301e-02
1.5625000000000000e+01  -5.0950992274647033e-01  8.6046478058249765e-01  -2.9712068579628731e-01  -9.5483993322019367e-01  9.9919542159886476e-01  4.0106227145754118e-02
1.5749999999999998e+01  -6.4064710474190933e-01  7.6783545580144252e-01  -1.4514115735863403e-01  -9.8941095831843107e-01  9.9920588915468611e-01  3.9844586565720402e-02
1.5875000000000000e+01  -7.5272166848157307e-01  6.5833888674323104e-01  6.5152482582165328e-03  -9.9997877554482817e-01  9.9922122084142273e-01  3.9458228801818734e-02
1.6000000000000000e+01  -8.4396110758570686e-01  5.3640437067822899e-01  1.5370225549017180e-01  -9.8811720795522728e-01  9.9924051196197805e-01  3.8966642836713104e-02
1.6125000000000000e+01  -9.1365839930438597e-01  4.0648287710621617e-01  2.9292136532504087e-01  -9.5613653509115215e-01  9.9926274689646888e-01  3.8392221411680527e-02
1.6250000000000000e+01  -9.6207405110511690e-01  2.7278841652494890e-01  4.2143601178104168e-01  -9.0685814104196572e-01  9.9928685557201757e-01  3.7759505836142286e-02
1.6375000000000000e+01  -9.9028014666357467e-01  1.3908713500525113e-01  5.3731905756229159e-01  -8.4337905498083765e-01  9.9931176522039533e-01  3.7094418611127757e-02
1.6500000000000000e+01  -9.9996349934010731e-01  8.5440030130573257e-03  6.3943722268103320e-01  -7.6884331189779276e-01  9.9933644566031743e-01  3.6423459130120510e-02
1.6625000000000000e+01  -9.9320621911554674e-01  -1.1636754835520290e-01  7.2737955762734763e-01  -6.8623536716336919e-01  9.9935994701198083e-01  3.5772843166442587e-02
1.6750000000000000e+01  -9.7226263392362799e-01  -2.3389179266466206e-01  8.0134006067397479e-01  -5.9820908314654531e-01  9.9938142931818497e-01  3.5167580723468733e-02
1.6875000000000000e+01  -9.3935162090563529e-01  -3.4295558357016964e-01  8.6196737498903986e-01  -5.0696375063164423e-01  9.9940018399357078e-01  3.4630510155307805e-02
1.7000000000000000e+01  -8.9648250561332410e-01  -4.4307913190451242e-01  9.1019692184297751e-01  -4.1417576397897632e-01  9.9941564747389133e-01  3.4181333858444046e-02
1.7125000000000000e+01  -8.4533017411719669e-01  -5.3424422947467565e-01  9.4708242284288302e-01  -3.2099047391169494e-01  9.9942740765591520e-01  3.3835732978276231e-02
1.7250000000000000e+01  -7.8717009746028710e-01  -6.1673595457404795e-01  9.7364410877236485e-01  -2.2807268458293609e-01  9.9943520393601459e-01  3.3604659399806718e-02
1.7375000000000000e+01  -7.2287643447413441e-01  -6.9097732269732448e-01  9.9074903943156567e-01  -1.3570681952440697e-01  9.9943892185315819e-01  3.3493902206173612e-02
1.7500000000000000e+01  -6.5297730232659712e-01  -7.5737747698639668e-01  9.9903459151387164e-01  -4.3930455935621372e-02  9.9943858324872092e-01  3.3504004444087812e-02
1.7625000000000000e+01  -5.7775262884733125e-01  -8.1621192092495065e-01  9.9887976839297010e-01  4.7320273617197608e-02  9.9943433302865936e-01  3.3630551044529305e-02
1.7750000000000000e+01  -4.9735435255873672e-01  -8.6754749033749146e-01  9.9042167944507720e-01  1.3807569259356503e-01  9.9942642341369037e-01  3.3864792669067605e-02
1.7875000000000000e+01  -4.1192761861309052e-01  -9.1121656977018817e-01  9.7360811354129639e-01  2.2822629394212693e-01  9.9941519660732492e-01  3.4194514038688617e-02
1.8000000000000000e+01  -3.2171508800035625e-01  -9.4683652345741454e-01  9.4827305712649190e-01  3.1745583807512040e-01  9.9940106670807827e-01  3.4605026553310915e-02
1.8125000000000000e+01  -2.2713270981718597e-01  -9.7386381600873850e-01  9.1422093723327857e-01  4.0521608793865244e-01  9.9938450144884206e-01  3.5080169096650175e-02
1.8250000000000000e+01  -1.2881242957313299e-01  -9.9166897601340065e-01  8.7130705563121380e-01  4.9073823450722165e-01  9.9936600448821911e-01  3.5603217175596578e-02
1.8375000000000000e+01  -2.7613020472962747e-02  -9.9961868785070229e-01  8.1950502816793891e-01  5.7307199269155162e-01  9.9934609862194090e-01  3.6157643301327126e-02
1.8500000000000000e+01  7.5395865540008683e-02  -9.9715368096370827e-01  7.5895597921679969e-01  6.5114193660911501e-01  9.9932531033530514e-01  3.6727702395414889e-02
1.8625000000000000e+01  1.7896960826579911e-01  -9.8385460273212444e-01  6.8999774535487524e-01  7.2381151649112951e-01  9.9930415594997124e-01  3.7298845841601834e-02
1.8750000000000000e+01  2.8173734250677346e-01  -9.5949156840340244e-01  6.1317505018817509e-01  7.8994706014183569e-01  9.9928312955954290e-01  3.7857984332051155e-02
1.8875000000000000e+01  3.8225723397582329e-01  -9.2405595451420186e-01  5.2923316091309347e-01  8.4847643537692652e-01  9.9926269283517299e-01  3.8393628479197521e-02
1.9000000000000000e+01  4.7907298737825982e-01  -8.7777506957333307e-01  4.3909848425724401e-01  8.9843893566730004e-01  9.9924326675364861e-01  3.8895936130869037e-02
1.9125000000000000e+01  5.7076768443940762e-01  -8.2111159436441816e-01  3.4384964128454026e-01  9.3902471968979229e-01  9.9922522521370982e-01  3.9356693161530593e-02
1.9250000000000000e+01  6.5601210701077695e-01  -7.5475036631675829e-01  2.4468244266683609e-01  9.6960327054449980e-01  9.9920889044122796e-01  3.9769250221874400e-02
1.9375000000000000e+01  7.3360582218884440e-01  -6.7957523325282354e-01  1.4287164152607740e-01  9.8974122579977641e-01  9.9919453015264781e-01  4.0128430233805412e-02
1.9500000000000000e+01  8.0250990385983756e-01  -5.9663879710162515e-01  3.9732081683198549e-02  9.9921036908406813e-01  9.9918235619550910e-01  4.0430422550238397e-02
1.9625000000000000e+01  8.6187106269215363e-01  -5.0712747045875728e-01  -6.3418951900215376e-02  9.9798699216967657e-01  9.9917252465929141e-01  4.0672668537702142e-02
1.9750000000000000e+01  9.1103721393520665e-01  -4.1232413805788337e-01  -1.6529658950120785e-01  9.8624390365632641e-01  9.9916513718217914e-01  4.0853746948317789e-02
1.9875000000000000e+01  9.4956498616960472e-01  -3.1357030637596800e-01  -2.6467940688611352e-01  9.6433646180698529e-01  9.9916024325269992e-01  4.0973263272597697e-02
2.0000000000000000e+01  9.7721990093905897e-01  -2.1222927509807829e-01  -3.6043596251368604e-01  9.3278396047897005e-01  9.9915784346133862e-01  4.1031741977245406e-02
2.0125000000000000e+01  9.9397008117977559e-01  -1.0965161977586303e-01  -4.5154639873623065e-01  8.9224763927305573e-01  9.9915789337735883e-01  4.1030526461629385e-02
2.0250000000000000e+01  9.9997448199271910e-01  -7.1439039322415080e-03  -5.3711899788507589e-01  8.4350648018312924e-01  9.9916030792638666e-01  4.0971686131380435e-02
2.0375000000000000e+01  9.9556665429759561e-01  9.4058688331763451e-02  -6.1640173706521462e-01  7.8743183739482236e-01  9.9916496619985629e-01  4.0857928469759178e-02
2.0500000000000000e+01  9.8123505369807729e-01  1.9281537644630803e-01  -6.8878906882915092e-01  7.2496180496731777e-01  9.9917171636917190e-01  4.0692520294066503e-02
2.0625000000000000e+01  9.5760087095948754e-01  2.8809819842829787e-01  -7.5382423049182401e-01  6.5707612155929795e-01  9.9918038080831362e-01  4.0479212044619892e-02
2.0750000000000000e+01  9.2539429680405971e-01  3.7900579869247353e-01  -8.1119752701109060e-01  5.8477223956946767e-01  9.9919076109176275e-01  4.0222169867673456e-02
2.0875000000000000e+01  8.8543005083674797e-01  4.6477265956081559e-01  -8.6074103832304771e-01  5.0904308751476202e-01  9.9920264290070548e-01  3.9925911639502203e-02
2.1000000000000000e+01  8.3858294077238649e-01  5.4477394527045453e-01  -9.0242023046816033e-01  4.3085696889082853e-01  9.9921580076817051e-01  3.9595245866438818e-02
2.1125000000000000e+01  7.8576406553010592e-01  6.1852634003864337e-01  -9.3632303472231670e-01  3.5113982207717659e-01  9.9923000247404314e-01  3.9235215759873043e-02
2.1250000000000000e+01  7.2789824593639263e-01  6.8568516358655662e-01  -9.6264685149712625e-01  2.7076011394344951e-01  9.9924501317579428e-01  3.8851044301367460e-02
2.1375000000000000e+01  6.6590312705221710e-01  7.4603821978641205e-01  -9.8168400277565748e-01  1.9051645255558067e-01  9.9926059916513887e-01  3.8448081306193080e-02
2.1500000000000000e+01  6.0067033086749011e-01  7.9949681276133922e-01  -9.9380610380071865e-01  1.1112798049292155e-01  9.9927653124290983e-01  3.8031751302534118e-02
2.1625000000000000e+01  5.3304891087748085e-01  8.4608442759120173e-01  -9.9944781455154963e-01  3.3227488441518342e-02  9.9929258768754547e-01  3.7607501814519363e-02
