# q = 1.8153361174005404e+01 m1 = 9.4778984268530453e-01 m2 = 5.2210157314695332e-02 chi1 = 9.3312665151825458e-01 chi2 = 4.2824963485893319e-02 lm = 32 Mtot = 2.7453213230060959e+02 distance = 7.9370079055085316e+03
#fHz   cexp_i_alpha(re im)   cexp_i_epsilon(re im)    cexp_i_betah(re im)
1.3250000000000000e+01  -9.8225925528492197e-01  -1.8752801232645328e-01  5.3931073111840244e-01  -8.4210684316215734e-01  9.9921669150616044e-01  3.9572761029306194e-02
1.3375000000000000e+01  -9.5370566808900403e-01  -3.0074158118708255e-01  6.2803367936022148e-01  -7.7818615869807306e-01  9.9919481804001908e-01  4.0121261221118226e-02
1.3500000000000002e+01  -9.1224056554719013e-01  -4.0965491644815233e-01  7.0909927083617785e-01  -7.0510866120024429e-01  9.9917497804034194e-01  4.0612353515675957e-02
1.3625000000000000e+01  -8.5863867351751622e-01  -5.1258133826747942e-01  7.8141811715366205e-01  -6.2400779336802015e-01  9.9915747749354678e-01  4.1040652635315394e-02
1.3750000000000000e+01  -7.9392427007766564e-01  -6.0801665551335493e-01  8.4412085904413836e-01  -5.3615294023868398e-01  9.9914254855512474e-01  4.1402507976813767e-02
1.3875000000000000e+01  -7.1932399118966917e-01  -6.9467474093921444e-01  8.9656998053396431e-01  -4.4290209979782996e-01  9.9913035250882920e-01  4.1695787504047864e-02
1.4000000000000002e+01  -6.3621649592653473e-01  -7.7151057692747260e-01  9.3836115407475873e-01  -3.4565639661879105e-01  9.9912098408386996e-01  4.1919675133275373e-02
1.4124999999999998e+01  -5.4608197781624213e-01  -8.3773174316382526e-01  9.6931592142916156e-01  -2.4581831596513617e-01  9.9911447676380394e-01  4.2074485391865604e-02
1.4250000000000000e+01  -4.5045381239349225e-01  -8.9279973280695402e-01  9.8946754944636495e-01  -1.4475485688779238e-01  9.9911080872792557e-01  4.2161497637425265e-02
1.4375000000000000e+01  -3.5087398482392002e-01  -9.3642268595639200e-01  9.9904179874252275e-01  -4.3766246872499970e-02  9.9910990922777931e-01  4.2182807906286250e-02
1.4500000000000000e+01  -2.4885344442432961e-01  -9.6854115204163993e-01  9.9843416013328135e-01  5.5939501954782950e-02  9.9911166520856531e-01  4.2141196520359969e-02
1.4624999999999998e+01  -1.4583807663546031e-01  -9.8930847333037109e-01  9.8818493257665663e-01  1.5326623577444737e-01  9.9911592784575054e-01  4.2040013379219421e-02
1.4750000000000000e+01  -4.3180634247705532e-02  -9.9906728143101853e-01  9.6895331620270519e-01  2.4724374819149700e-01  9.9912251906434535e-01  4.1883074129257611e-02
1.4875000000000000e+01  5.7881367398959174e-02  -9.9832346827470042e-01  9.4149148717876308e-01  3.3703676293532275e-01  9.9913123763622447e-01  4.1674572337413146e-02
