1.0000000000000000e-13  -3.8904182954984856e+14  -1.1671254884750848e+15  0.0000000000000000e+00
1.2500000000000000e-01  -8.0030456958606362e+02  -2.3956330025326674e+03  4.8416076786168806e-02
2.5000000000000000e-01  -4.5438553732457700e+02  -1.3592868149164738e+03  5.1978684528126158e-02
3.7500000000000000e-01  -3.2631474454758956e+02  -9.7570846063299109e+02  5.7570681003270875e-02
5.0000000000000000e-01  -2.5772485369344759e+02  -7.7032529852856374e+02  5.7378310209698587e-02
6.2500000000000000e-01  -2.1435359308685898e+02  -6.4048274754930731e+02  5.7588757681717298e-02
7.5000000000000000e-01  -1.8421810811136365e+02  -5.5028254385534183e+02  5.8728668373253030e-02
8.7500000000000000e-01  -1.6191776023289950e+02  -4.8354708927030600e+02  5.9727932994067319e-02
1.0000000000000000e+00  -1.4464946355691526e+02  -4.3188046067181892e+02  5.9935807523693728e-02
1.1250000000000000e+00  -1.3083194093429964e+02  -3.9054661304979049e+02  6.0967532195316358e-02
1.2500000000000000e+00  -1.1959405783036463e+02  -3.5693618592685317e+02  6.5623894831715157e-02
1.3750000000000000e+00  -1.1006538663173411e+02  -3.2844340523845261e+02  6.3612935731083231e-02
1.5000000000000000e+00  -1.0208971690219322e+02  -3.0459939529416010e+02  6.7709374714377324e-02
1.6250000000000000e+00  -9.5141862207227973e+01  -2.8383241378749398e+02  6.8239604712212257e-02
1.7500000000000000e+00  -8.9159241701209808e+01  -2.6595440916276220e+02  6.4060720547984840e-02
1.8750000000000000e+00  -8.3820801412166773e+01  -2.5000473143060174e+02  6.8948060244602441e-02
2.0000000000000000e+00  -7.9107774587863815e+01  -2.3592679798885814e+02  6.9023169280435628e-02
2.1250000000000000e+00  -7.4890032197207532e+01  -2.2333116452087307e+02  6.4228303213726870e-02
2.2500000000000000e+00  -7.1003215092908974e+01  -2.1172612550555667e+02  6.8996953446592638e-02
2.3750000000000000e+00  -6.7602293699897771e+01  -2.0157465258319951e+02  6.3609679499258040e-02
2.5000000000000000e+00  -6.4513975349919065e+01  -1.9235853813852225e+02  6.7162176198510212e-02
2.6250000000000000e+00  -6.1633184394225609e+01  -1.8376352084045354e+02  6.9602093238742987e-02
2.7500000000000000e+00  -5.8994553311046118e+01  -1.7589300371581700e+02  6.9757276213769176e-02
2.8750000000000000e+00  -5.6567443017862665e+01  -1.6865528782572483e+02  6.7787474433521400e-02
3.0000000000000000e+00  -5.4275793764551153e+01  -1.6182294330653457e+02  6.4663474858826397e-02
3.1250000000000000e+00  -5.2102827661728838e+01  -1.5534572733775224e+02  6.7014050940122041e-02
3.2500000000000000e+00  -5.0205903367654948e+01  -1.4969383672462095e+02  7.2740072929793606e-02
3.3750000000000000e+00  -4.8440958783133823e+01  -1.4443667128025686e+02  6.6646877793283196e-02
3.5000000000000000e+00  -4.6619234988968813e+01  -1.3901017437605537e+02  6.9153511040456694e-02
3.6250000000000000e+00  -4.5140710544128332e+01  -1.3460935736841969e+02  7.0682307476672729e-02
3.7500000000000000e+00  -4.3514493533874756e+01  -1.2976758799302348e+02  6.7717508971960563e-02
3.8750000000000000e+00  -4.2217803323184754e+01  -1.2591050886883119e+02  7.0854174587678634e-02
4.0000000000000000e+00  -4.0749883696045224e+01  -1.2154214584695521e+02  6.9932421544752557e-02
4.1250000000000000e+00  -3.9606718210680427e+01  -1.1814408714691353e+02  6.7587830471138699e-02
4.2500000000000000e+00  -3.8324119183953357e+01  -1.1432966639604331e+02  7.4124630738543376e-02
4.3750000000000000e+00  -3.7173542352164027e+01  -1.1090972194337446e+02  6.5945602702318612e-02
4.5000000000000000e+00  -3.6189139884740861e+01  -1.0798630662173343e+02  7.1097368944113906e-02
4.6250000000000000e+00  -3.5049329601796472e+01  -1.0459887603621023e+02  7.3954930540973657e-02
4.7500000000000000e+00  -3.4069427315170515e+01  -1.0168905616348192e+02  6.6304942321608468e-02
4.8750000000000000e+00  -3.3238527972118689e+01  -9.9224435599316337e+01  6.9565563043658060e-02
5.0000000000000000e+00  -3.2275326398318640e+01  -9.6364720830300911e+01  7.5391905506677251e-02
5.1250000000000000e+00  -3.1341553573012821e+01  -9.3593003719365186e+01  7.0602162092844450e-02
5.2500000000000000e+00  -3.0597211396341937e+01  -9.1387049621039722e+01  6.5906055621436768e-02
5.3750000000000000e+00  -2.9879464527242217e+01  -8.9260550357229576e+01  7.1071966359225747e-02
5.5000000000000000e+00  -2.9060432096408778e+01  -8.6831655785950090e+01  7.5933292048230447e-02
5.6250000000000000e+00  -2.8256365960808104e+01  -8.4447557357112700e+01  7.2881998549270438e-02
5.7500000000000000e+00  -2.7581860240766748e+01  -8.2450256322403106e+01  6.7025311579116495e-02
5.8750000000000000e+00  -2.7005875535080985e+01  -8.0747294003322196e+01  6.7244927376487962e-02
6.0000000000000000e+00  -2.6384278967523692e+01  -7.8908022585481760e+01  7.2907378822664584e-02
6.1250000000000000e+00  -2.5700950421490884e+01  -7.6884548805785030e+01  7.6570521046837314e-02
6.2500000000000000e+00  -2.5029270056853058e+01  -7.4895930519846985e+01  7.4689699705782819e-02
6.3750000000000000e+00  -2.4436034366058625e+01  -7.3141402759197689e+01  6.9546343723193807e-02
6.5000000000000000e+00  -2.3938823190637180e+01  -7.1673647503493356e+01  6.6362236402310898e-02
6.6250000000000000e+00  -2.3473101395957723e+01  -7.0299943157829532e+01  6.8230140120835989e-02
6.7500000000000000e+00  -2.2966551487565887e+01  -6.8804230335915321e+01  7.3049641937417406e-02
6.8750000000000000e+00  -2.2418696491754950e+01  -6.7185277088046405e+01  7.6757975992709199e-02
7.0000000000000000e+00  -2.1866041495435013e+01  -6.5552098219444588e+01  7.7050684318278662e-02
7.1250000000000000e+00  -2.1345467401920782e+01  -6.4014623249779916e+01  7.4079423872090544e-02
7.2500000000000000e+00  -2.0883461067602408e+01  -6.2651892636136026e+01  6.9802706804633963e-02
7.3750000000000000e+00  -2.0484320164807116e+01  -6.1476874038307372e+01  6.6866310664100398e-02
7.5000000000000000e+00  -2.0118607177269755e+01  -6.0401692885064037e+01  6.7028734972092122e-02
7.6250000000000000e+00  -1.9743087244773964e+01  -5.9297151073246837e+01  6.9993441813714891e-02
7.7500000000000000e+00  -1.9337913324025905e+01  -5.8104023320855056e+01  7.3959222368352132e-02
7.8750000000000000e+00  -1.8910155723767367e+01  -5.6843537348590189e+01  7.7070863932426639e-02
8.0000000000000000e+00  -1.8476869150625895e+01  -5.5566624184411737e+01  7.8238616637289704e-02
8.1250000000000000e+00  -1.8055034595415616e+01  -5.4323885837014942e+01  7.7244230033435890e-02
8.2500000000000000e+00  -1.7658888724839628e+01  -5.3157735513685537e+01  7.4576278405630775e-02
8.3750000000000000e+00  -1.7298670382385158e+01  -5.2098738489350424e+01  7.1200440304150445e-02
8.5000000000000000e+00  -1.6977675658392602e+01  -5.1156805200128986e+01  6.8277648859939380e-02
8.6250000000000000e+00  -1.6688389102595153e+01  -5.0309549500856150e+01  6.6797263852715061e-02
8.7500000000000000e+00  -1.6413198055391206e+01  -4.9504361153357188e+01  6.7200747151469689e-02
8.8750000000000000e+00  -1.6133344346131288e+01  -4.8685185837783408e+01  6.9236303203716612e-02
9.0000000000000000e+00  -1.5838513966524710e+01  -4.7821237147804858e+01  7.2175446570886037e-02
9.1250000000000000e+00  -1.5528284608368397e+01  -4.6911311036803731e+01  7.5185345424649622e-02
9.2500000000000000e+00  -1.5207906224391094e+01  -4.5971128141509460e+01  7.7592546172255639e-02
9.3750000000000000e+00  -1.4884317381623447e+01  -4.5021404982810175e+01  7.8980457640820845e-02
9.5000000000000000e+00  -1.4564216747358167e+01  -4.4082101671972680e+01  7.9187209815433382e-02
9.6250000000000000e+00  -1.4253492620110276e+01  -4.3170744844952331e+01  7.8266369353685875e-02
9.7500000000000000e+00  -1.3957137267827944e+01  -4.2302198649536351e+01  7.6439586139698451e-02
9.8750000000000000e+00  -1.3679137232536727e+01  -4.1488353193227759e+01  7.4049039250368986e-02
1.0000000000000000e+01  -1.3422088994104474e+01  -4.0736977762785521e+01  7.1507786517343339e-02
1.0125000000000000e+01  -1.3186495350604726e+01  -4.0049606410845712e+01  6.9242616562991993e-02
1.0250000000000000e+01  -1.2970016595372963e+01  -3.9419281037734798e+01  6.7626665424798310e-02
1.0375000000000000e+01  -1.2767333458652868e+01  -3.8830126175882832e+01  6.6910058820330187e-02
1.0500000000000000e+01  -1.2571245076304125e+01  -3.8260628280214334e+01  6.7171397027002269e-02
1.0625000000000000e+01  -1.2374762187423039e+01  -3.7689902439843635e+01  6.8314530268930737e-02
1.0750000000000000e+01  -1.2172994354997703e+01  -3.7103344341091784e+01  7.0113410364614562e-02
1.0875000000000000e+01  -1.1963823935937846e+01  -3.6494646281738696e+01  7.2280750861471912e-02
1.1000000000000000e+01  -1.1747435861596855e+01  -3.5864384361006778e+01  7.4530146413234730e-02
1.1125000000000000e+01  -1.1525409124348423e+01  -3.5217294000477573e+01  7.6615902505078395e-02
1.1250000000000000e+01  -1.1299927252801160e+01  -3.4559904837623101e+01  7.8350894764965373e-02
1.1375000000000000e+01  -1.1073285596593259e+01  -3.3899067555912126e+01  7.9609736800013209e-02
1.1500000000000000e+01  -1.0847650952904967e+01  -3.3241238390639261e+01  8.0324331348512107e-02
