# q = 1.8153361174005404e+01 m1 = 9.4778984268530453e-01 m2 = 5.2210157314695332e-02 chi1 = 9.3312665151825458e-01 chi2 = 4.2824963485893319e-02 lm = 21 Mtot = 2.7453213230060959e+02 distance = 7.9370079055085316e+03
#fHz   cexp_i_alpha(re im)   cexp_i_epsilon(re im)    cexp_i_betah(re im)
1.3250000000000000e+01  -9.9981783742507424e-01  1.9086434099849087e-02  -3.1270543648516491e-01  -9.4985015133578965e-01  9.9904260187963856e-01  4.3747910002216228e-02
1.3375000000000000e+01  -9.9886044163537824e-01  -4.7726493019885061e-02  -2.5971666642106339e-01  -9.6568486225224126e-01  9.9904967381167609e-01  4.3586113118556605e-02
1.3500000000000002e+01  -9.9360742390251588e-01  -1.1289059821706206e-01  -2.0730559794219380e-01  -9.7827623351578441e-01  9.9905774849433038e-01  4.3400635634046975e-02
1.3625000000000000e+01  -9.8436278739178462e-01  -1.7615306638908201e-01  -1.5567445305447941e-01  -9.8780841496020300e-01  9.9906673412629399e-01  4.3193295338756009e-02
1.3750000000000000e+01  -9.7143659752622680e-01  -2.3729925618650310e-01  -1.0500146080048667e-01  -9.9447206759655338e-01  9.9907654001353163e-01  4.2965884077836983e-02
1.3875000000000000e+01  -9.5514117700637147e-01  -2.9615086018258208e-01  -5.5441862173058354e-02  -9.9846191710990340e-01  9.9908707714337663e-01  4.2720162512619106e-02
1.4000000000000002e+01  -9.3578774888845140e-01  -3.5256387936129335e-01  -7.1290168122550334e-03  -9.9997458823676644e-01  9.9909825864872381e-01  4.2457856341174022e-02
1.4124999999999998e+01  -9.1368355198902473e-01  -4.0642633628336539e-01  3.9824282060873607e-02  -9.9920669861562472e-01  9.9911000031187336e-01  4.2180650502433192e-02
1.4250000000000000e+01  -8.8912936765394346e-01  -4.5765594891282546e-01  8.5324484391030492e-02  -9.9635321666736476e-01  9.9912222089717007e-01  4.1890186315013012e-02
1.4375000000000000e+01  -8.6241741741022682e-01  -5.0619778560111717e-01  1.2929595902642640e-01  -9.9160604827695387e-01  9.9913484239861394e-01  4.1588059645730993e-02
1.4500000000000000e+01  -8.3382961207583040e-01  -5.5202189995096218e-01  1.7167965097101473e-01  -9.8515282948508576e-01  9.9914779025052813e-01  4.1275819040772981e-02
1.4624999999999998e+01  -8.0363622927275624e-01  -5.9512083730975684e-01  2.1243156901158405e-01  -9.7717594551200282e-01  9.9916099356022070e-01  4.0954962431341675e-02
1.4750000000000000e+01  -7.7209472117262190e-01  -6.3550746772746203e-01  2.5152161357217351e-01  -9.6785168177053360e-01  9.9917438512393719e-01  4.0626938257787029e-02
1.4875000000000000e+01  -7.3944891848623684e-01  -6.7321266844106153e-01  2.8893218854002334e-01  -9.5734956542815253e-01  9.9918790153945347e-01  4.0293143550527738e-02
1.5000000000000000e+01  -7.0592844146229639e-01  -7.0828316056123564e-01  3.2465693116702071e-01  -9.4583184395811737e-01  9.9920148322968105e-01  3.9954923496427978e-02
1.5125000000000002e+01  -6.7174829716727080e-01  -7.4077947140351563e-01  3.5869952833700042e-01  -9.3345307775528463e-01  9.9921507442779423e-01  3.9613571364592294e-02
1.5249999999999998e+01  -6.3710865858738741e-01  -7.7077399875253960e-01  3.9107258696536079e-01  -9.2035983817429823e-01  9.9922862314356109e-01  3.9270328374272231e-02
1.5375000000000000e+01  -6.0219487326077192e-01  -7.9834913078078995e-01  4.2179648344789916e-01  -9.0669053516124565e-01  9.9924208110733403e-01  3.8926383652788381e-02
1.5500000000000000e+01  -5.6717743791974629e-01  -8.2359562524019780e-01  4.5089848091175677e-01  -8.9257524047638137e-01  9.9925540369039156e-01  3.8582874381681183e-02
