# q = 1.8153361174005404e+01 m1 = 9.4778984268530453e-01 m2 = 5.2210157314695332e-02 chi1 = 9.3312665151825458e-01 chi2 = 4.2824963485893319e-02 lm = 44 Mtot = 2.7453213230060959e+02 distance = 7.9370079055085316e+03
#fHz   cexp_i_alpha(re im)   cexp_i_epsilon(re im)    cexp_i_betah(re im)
1.5375000000000000e+01  -1.0791633900707499e+01  -1.4760035136132093e+01  4.0207410267613139e-02
1.5500000000000000e+01  -1.0624976167686974e+01  -1.4598128513966838e+01  4.0238193080449132e-02
1.5625000000000000e+01  -1.0460959142854749e+01  -1.4438842680359830e+01  4.0116986810002885e-02
1.5750000000000002e+01  -1.0300233553069294e+01  -1.4282822580242915e+01  3.9855136923163378e-02
1.5875000000000000e+01  -1.0143387776633856e+01  -1.4130651646801264e+01  3.9468475075799044e-02
1.6000000000000000e+01  -9.9909488526293178e+00  -1.3982852973152999e+01  3.8976510734304151e-02
1.6125000000000000e+01  -9.8433792169832515e+00  -1.3839886142212146e+01  3.8401659123062024e-02
1.6250000000000000e+01  -9.7010681451094793e+00  -1.3702138700522836e+01  3.7768484391127559e-02
1.6375000000000000e+01  -9.5643174906669071e+00  -1.3569911873364751e+01  3.7102930844210881e-02
1.6500000000000000e+01  -9.4333220677378709e+00  -1.3443400877743645e+01  3.6431517583838745e-02
1.6625000000000000e+01  -9.3081461689812155e+00  -1.3322671335901461e+01  3.5780477292695539e-02
1.6750000000000000e+01  -9.1886993722588084e+00  -1.3207634951400159e+01  3.5174833729560866e-02
1.6875000000000000e+01  -9.0747164565686234e+00  -1.3098029278049822e+01  3.4637435837498128e-02
1.7000000000000000e+01  -8.9657475094715409e+00  -1.2993407672648924e+01  3.4187993398008397e-02
1.7125000000000000e+01  -8.8611645201312328e+00  -1.2893145732521605e+01  3.3842192484984310e-02
1.7250000000000000e+01  -8.7601885837827247e+00  -1.2796468350233845e+01  3.3610987422565464e-02
1.7375000000000000e+01  -8.6619377887288938e+00  -1.2702497461370593e+01  3.3500167844595218e-02
1.7500000000000000e+01  -8.5654905096078267e+00  -1.2610315212701211e+01  3.3510275755549254e-02
1.7625000000000000e+01  -8.4699542164788753e+00  -1.2519032662931705e+01  3.3636893710340225e-02
1.7750000000000000e+01  -8.3745281636634417e+00  -1.2427852381368064e+01  3.3871268838981637e-02
1.7875000000000000e+01  -8.2785501213059280e+00  -1.2336115108107236e+01  3.4201181287600253e-02
1.8000000000000000e+01  -8.1815219528385814e+00  -1.2243325278579329e+01  3.4611936909698916e-02
1.8125000000000000e+01  -8.0831140595869488e+00  -1.2149155433188033e+01  3.5087368133495583e-02
1.8250000000000000e+01  -7.9831529730131363e+00  -1.2053433790887272e+01  3.5610743177511707e-02
1.8375000000000000e+01  -7.8815981647095823e+00  -1.1956121055490334e+01  3.6165526540903610e-02
1.8500000000000000e+01  -7.7785141533296160e+00  -1.1857282531874812e+01  3.6735964558953262e-02
1.8625000000000000e+01  -7.6740425835216195e+00  -1.1757060225345622e+01  3.7307499643645416e-02
1.8750000000000000e+01  -7.5683773141239703e+00  -1.1655647959021177e+01  3.7867033350194208e-02
1.8875000000000000e+01  -7.4617438220383692e+00  -1.1553270814295313e+01  3.8403067228747152e-02
1.9000000000000000e+01  -7.3543833198929347e+00  -1.1450169290012145e+01  3.8905750384314881e-02
1.9125000000000000e+01  -7.2465411490906826e+00  -1.1346587740554718e+01  3.9366860503738478e-02
1.9250000000000000e+01  -7.1384588112096905e+00  -1.1242766453910374e+01  3.9779740819633445e-02
1.9375000000000000e+01  -7.0303687742064476e+00  -1.1138936505403350e+01  4.0139207786474472e-02
1.9500000000000000e+01  -6.9224914980179699e+00  -1.1035316829435168e+01  4.0441445328694710e-02
1.9625000000000000e+01  -6.8150339173860255e+00  -1.0932112747087377e+01  4.0683890795664306e-02
1.9750000000000000e+01  -6.7081889912350885e+00  -1.0829515557507047e+01  4.0865119837760762e-02
1.9875000000000000e+01  -6.6021359560771735e+00  -1.0727702829856550e+01  4.0984736317946802e-02
2.0000000000000000e+01  -6.4970409461105811e+00  -1.0626839058508724e+01  4.1043264242024112e-02
2.0125000000000000e+01  -6.3930578567113852e+00  -1.0527076557355924e+01  4.1042047701922171e-02
2.0250000000000004e+01  -6.2903292718785124e+00  -1.0428556413908296e+01  4.0983157851251541e-02
2.0375000000000000e+01  -6.1889873736604573e+00  -1.0331409421047749e+01  4.0869304853475605e-02
2.0500000000000000e+01  -6.0891547479542032e+00  -1.0235756901001265e+01  4.0703759000509189e-02
2.0625000000000000e+01  -5.9909450704995555e+00  -1.0141711405259986e+01  4.0490274871901655e-02
2.0750000000000000e+01  -5.8944636016445386e+00  -1.0049377219489726e+01  4.0233023162527345e-02
2.0875000000000000e+01  -5.7998074703541720e+00  -9.9588506541170378e+00  3.9936526761559100e-02
2.1000000000000000e+01  -5.7070657835812586e+00  -9.8702201566169201e+00  3.9605599301305083e-02
2.1125000000000000e+01  -5.6163194398813694e+00  -9.7835661254670292e+00  3.9245289202239353e-02
2.1250000000000000e+01  -5.5276407349250007e+00  -9.6989605130740077e+00  3.8860824595812075e-02
2.1375000000000004e+01  -5.4410927094146757e+00  -9.6164661688601321e+00  3.8457560290896302e-02
2.1500000000000000e+01  -5.3567282663133051e+00  -9.5361359496144615e+00  3.8040925552117848e-02
2.1625000000000000e+01  -5.2745890261083099e+00  -9.4580115664739335e+00  3.7616372327891140e-02
2.1750000000000000e+01  -5.1947040234039399e+00  -9.3821222716735413e+00  3.7189322736723547e-02
2.1875000000000000e+01  -5.1170882338825239e+00  -9.3084833747906650e+00  3.6765115971609079e-02
2.2000000000000000e+01  -5.0417410151671938e+00  -9.2370946721958163e+00  3.6348954071844783e-02
2.2125000000000000e+01  -4.9686445668000161e+00  -9.1679388950900282e+00  3.5945846718441886e-02
2.2250000000000000e+01  -4.8977625036593020e+00  -9.1009802708018483e+00  3.5560555341575657e-02
2.2375000000000000e+01  -4.8290386941354608e+00  -9.0361633487590254e+00  3.5197537452568678e-02
2.2500000000000000e+01  -4.7623964786462842e+00  -8.9734122070539541e+00  3.4860891856930282e-02
2.2625000000000000e+01  -4.6977384448454282e+00  -8.9126302159382860e+00  3.4554306613389735e-02
2.2750000000000000e+01  -4.6349468731066397e+00  -8.8537004720560404e+00  3.4281011270987906e-02
2.2875000000000000e+01  -4.5738849531855994e+00  -8.7964870044110768e+00  3.4043735292256301e-02
2.3000000000000000e+01  -4.5143988234940942e+00  -8.7408368035745081e+00  3.3844674716931103e-02
2.3125000000000000e+01  -4.4563204061633721e+00  -8.6865826474341006e+00  3.3685468180096240e-02
2.3250000000000000e+01  -4.3994709835538712e+00  -8.6335466690192675e+00  3.3567185694883331e-02
2.3375000000000000e+01  -4.3436653091759787e+00  -8.5815444596378647e+00  3.3490328852861025e-02
2.3500000000000000e+01  -4.2887160624022744e+00  -8.5303895165769479e+00  3.3454843000282862e-02
2.3625000000000004e+01  -4.2344384010854750e+00  -8.4798977894350323e+00  3.3460144606980040e-02
2.3749999999999996e+01  -4.1806543111791576e+00  -8.4298920243380326e+00  3.3505156394033772e-02
2.3874999999999996e+01  -4.1271965289550527e+00  -8.3802056814984702e+00  3.3588355670564660e-02
2.4000000000000000e+01  -4.0739118341242353e+00  -8.3306862244035944e+00  3.3707826737062130e-02
2.4125000000000000e+01  -4.0206635593117275e+00  -8.2811976261260369e+00  3.3861321155720311e-02
2.4250000000000000e+01  -3.9673332781307016e+00  -8.2316220548335721e+00  3.4046318521688379e-02
2.4375000000000000e+01  -3.9138216237891621e+00  -8.1818606906529645e+00  3.4260089738363676e-02
2.4500000000000000e+01  -3.8600483962823455e+00  -8.1318338314368894e+00  3.4499755260204559e-02
2.4625000000000000e+01  -3.8059519616076720e+00  -8.0814802913472974e+00  3.4762342440189470e-02
2.4750000000000004e+01  -3.7514881179844783e+00  -8.0307562670072627e+00  3.5044837418273238e-02
2.4874999999999996e+01  -3.6966286560803141e+00  -7.9796338977248551e+00  3.5344229240739516e-02
2.5000000000000004e+01  -3.6413596036927167e+00  -7.9280995109656649e+00  3.5657550100404882e-02
2.5125000000000000e+01  -3.5856793630826935e+00  -7.8761517607909752e+00  3.5981908511269700e-02
2.5250000000000000e+01  -3.5295968704061309e+00  -7.8237997884946511e+00  3.6314515728746014e-02
2.5375000000000000e+01  -3.4731297396156284e+00  -7.7710613684310870e+00  3.6652707525149680e-02
2.5500000000000000e+01  -3.4163026319346299e+00  -7.7179612790325764e+00  3.6993959326737283e-02
2.5625000000000000e+01  -3.3591456979597440e+00  -7.6645297471163065e+00  3.7335897889873917e-02
2.5749999999999996e+01  -3.3016932086173449e+00  -7.6108010811251159e+00  3.7676308600936743e-02
2.5875000000000004e+01  -3.2439823672720633e+00  -7.5568124856402115e+00  3.8013139291098244e-02
2.5999999999999996e+01  -3.1860523142594923e+00  -7.5026030683053495e+00  3.8344501232741947e-02
2.6125000000000004e+01  -3.1279433135155275e+00  -7.4482130287925647e+00  3.8668668128254556e-02
2.6250000000000000e+01  -3.0696959844052998e+00  -7.3936828937142556e+00  3.8984072823942728e-02
2.6375000000000000e+01  -3.0113508326537737e+00  -7.3390530495572985e+00  3.9289303289053092e-02
2.6500000000000000e+01  -2.9529477492303666e+00  -7.2843632445681763e+00  3.9583096827772862e-02
2.6625000000000000e+01  -2.8945257125472956e+00  -7.2296522932290932e+00  3.9864334247381755e-02
2.6750000000000000e+01  -2.8361225161322929e+00  -7.1749578065793189e+00  4.0132032995741834e-02
2.6874999999999996e+01  -2.7777745948246775e+00  -7.1203160208096143e+00  4.0385340257725132e-02
2.7000000000000004e+01  -2.7195169048526227e+00  -7.0657616796976459e+00  4.0623525897241032e-02
2.7124999999999996e+01  -2.6613828464324571e+00  -7.0113279595186180e+00  4.0845975258348828e-02
2.7250000000000004e+01  -2.6034042368044030e+00  -6.9570464442044617e+00  4.1052182415243561e-02
2.7375000000000000e+01  -2.5456112755252409e+00  -6.9029470929514627e+00  4.1241742238458660e-02
2.7500000000000000e+01  -2.4880326128026171e+00  -6.8490583101423548e+00  4.1414345583745397e-02
2.7625000000000000e+01  -2.4306953298390885e+00  -6.7954069279890419e+00  4.1569770692294790e-02
2.7750000000000000e+01  -2.3736250248166453e+00  -6.7420182939776687e+00  4.1707878589143377e-02
2.7875000000000000e+01  -2.3168458551159565e+00  -6.6889163148442581e+00  4.1828606596953880e-02
2.7999999999999996e+01  -2.2603805955590932e+00  -6.6361235163852044e+00  4.1931962172605385e-02
2.8125000000000004e+01  -2.2042507189894147e+00  -6.5836611253331139e+00  4.2018018593904721e-02
2.8249999999999996e+01  -2.1484764550849897e+00  -6.5315491295421495e+00  4.2086909104059420e-02
2.8375000000000004e+01  -2.0930768640118034e+00  -6.4798063527784269e+00  4.2138822542120626e-02
2.8500000000000000e+01  -2.0380699032654981e+00  -6.4284505226376538e+00  4.2173998629085191e-02
2.8625000000000000e+01  -1.9834724952280214e+00  -6.3774983390451903e+00  4.2192723895197841e-02
2.8750000000000000e+01  -1.9293005904284179e+00  -6.3269655383697456e+00  4.2195327873316292e-02
2.8875000000000000e+01  -1.8755692298068023e+00  -6.2768669564225732e+00  4.2182178573230616e-02
2.9000000000000000e+01  -1.8222926051253940e+00  -6.2272165894910252e+00  4.2153679453090377e-02
2.9124999999999996e+01  -1.7694841062889062e+00  -6.1780276422688445e+00  4.2110267133399791e-02
2.9250000000000004e+01  -1.7171563803013308e+00  -6.1293125872040157e+00  4.2052406563649426e-02
2.9374999999999996e+01  -1.6653213798994384e+00  -6.0810832134927333e+00  4.1980588672381879e-02
2.9500000000000004e+01  -1.6139903920333125e+00  -6.0333506559750916e+00  4.1895328904024511e-02
2.9625000000000000e+01  -1.5631741012373548e+00  -5.9861254585254713e+00  4.1797162575153292e-02
2.9750000000000000e+01  -1.5128825910386834e+00  -5.9394175758879966e+00  4.1686644966140746e-02
2.9875000000000000e+01  -1.4631254275867585e+00  -5.8932364569603912e+00  4.1564345920185888e-02
3.0000000000000000e+01  -1.4139116338905813e+00  -5.8475910194917580e+00  4.1430850914090177e-02
3.0125000000000000e+01  -1.3652497320746295e+00  -5.8024896921505951e+00  4.1286757758007622e-02
3.0249999999999996e+01  -1.3171477919772066e+00  -5.7579404628083211e+00  4.1132673813721432e-02
3.0375000000000004e+01  -1.2696134013567939e+00  -5.7139508489852089e+00  4.0969216027761039e-02
3.0499999999999996e+01  -1.2226537246722955e+00  -5.6705279560863717e+00  4.0797007734291825e-02
3.0625000000000004e+01  -1.1762754616339046e+00  -5.6276784361409558e+00  4.0616678579586958e-02
3.0750000000000000e+01  -1.1304849127497671e+00  -5.5854085526261237e+00  4.0428861504641013e-02
3.0875000000000000e+01  -1.0852879294224473e+00  -5.5437241306952068e+00  4.0234192645617672e-02
3.1000000000000000e+01  -1.0406899412549568e+00  -5.5026305839517615e+00  4.0033309332375665e-02
3.1125000000000000e+01  -9.9669595164327363e-01  -5.4621329097140325e+00  3.9826848909924530e-02
3.1250000000000000e+01  -9.5331052753160495e-01  -5.4222356784396135e+00  3.9615447623213847e-02
3.1374999999999996e+01  -9.1053775076053878e-01  -5.3829429849838846e+00  3.9399739803768298e-02
3.1500000000000004e+01  -8.6838127953526212e-01  -5.3442585091240780e+00  3.9180355936095201e-02
3.1625000000000000e+01  -8.2684427250992298e-01  -5.3061854396886456e+00  3.8957922237257574e-02
3.1750000000000000e+01  -7.8592939893359492e-01  -5.2687264840818129e+00  3.8733059345958679e-02
3.1875000000000000e+01  -7.4563878267990225e-01  -5.2318838121417208e+00  3.8506381448351605e-02
3.2000000000000000e+01  -7.0597401818290573e-01  -5.1956590713715567e+00  3.8278495092709093e-02
3.2125000000000000e+01  -6.6693612449978334e-01  -5.1600533407235547e+00  3.8049998326021392e-02
3.2250000000000000e+01  -6.2852549579524264e-01  -5.1250670808028236e+00  3.7821479664079123e-02
3.2375000000000000e+01  -5.9074190841834229e-01  -5.0907001402707621e+00  3.7593517143134449e-02
3.2500000000000000e+01  -5.5358447093249397e-01  -5.0569517055876769e+00  3.7366677398060218e-02
3.2625000000000000e+01  -5.1705159928973310e-01  -5.0238202757270889e+00  3.7141514775889138e-02
3.2750000000000000e+01  -4.8114093174368011e-01  -4.9913035770218297e+00  3.6918570024566055e-02
3.2875000000000000e+01  -4.4584941402827583e-01  -4.9593986471816383e+00  3.6698370224710272e-02
3.3000000000000000e+01  -4.1117311232506015e-01  -4.9281016488676492e+00  3.6481426669158885e-02
3.3125000000000000e+01  -3.7710730887770505e-01  -4.8974079641141843e+00  3.6268235005173038e-02
3.3250000000000000e+01  -3.4364642310475557e-01  -4.8673121153945234e+00  3.6059273987196876e-02
3.3375000000000000e+01  -3.1078396695610144e-01  -4.8378077207234469e+00  3.5855004317358150e-02
3.3500000000000000e+01  -2.7851252760513656e-01  -4.8088874759593834e+00  3.5655867755577421e-02
3.3625000000000000e+01  -2.4682381428793998e-01  -4.7805432009135425e+00  3.5462287438336772e-02
3.3750000000000000e+01  -2.1570853510211951e-01  -4.7527657164723927e+00  3.5274665292979568e-02
3.3875000000000000e+01  -1.8515646863758062e-01  -4.7255449154340337e+00  3.5093382628813743e-02
3.4000000000000000e+01  -1.5515641874815267e-01  -4.6988697172269580e+00  3.4918798631761991e-02
3.4125000000000000e+01  -1.2569625096894566e-01  -4.6727281038532800e+00  3.4751250414528853e-02
3.4250000000000000e+01  -9.6762849777223048e-02  -4.6471070771783101e+00  3.4591051051713187e-02
3.4375000000000000e+01  -6.8342218068997207e-02  -4.6219927576923636e+00  3.4438491124791623e-02
3.4499999999999993e+01  -4.0419434747270166e-02  -4.5973703422415371e+00  3.4293836447339666e-02
3.4625000000000000e+01  -1.2978695735029189e-02  -4.5732241447687603e+00  3.4157327562066013e-02
3.4750000000000000e+01  1.3996593333637009e-02  -4.5495376885172565e+00  3.4029181064612016e-02
3.4875000000000000e+01  4.0523810573391494e-02  -4.5262937126122109e+00  3.3909587846280946e-02
3.5000000000000000e+01  6.6621056187166072e-02  -4.5034742335171938e+00  3.3798712708337571e-02
3.5125000000000000e+01  9.2307027811030284e-02  -4.4810606692067108e+00  3.3696696924703895e-02
3.5250000000000000e+01  1.1760103194712102e-01  -4.4590338280259285e+00  3.3603654166778567e-02
3.5375000000000000e+01  1.4252283043662095e-01  -4.4373740616808970e+00  3.3519673978740151e-02
3.5500000000000000e+01  1.6709257653461973e-01  -4.4160613291463333e+00  3.3444820958683452e-02
3.5624999999999993e+01  1.9133073748313512e-01  -4.3950752740356949e+00  3.3379133714271030e-02
3.5750000000000000e+01  2.1525795305035744e-01  -4.3743953657057197e+00  3.3322628797641529e-02
3.5875000000000000e+01  2.3889499020925564e-01  -4.3540009447402461e+00  3.3275296625603898e-02
3.6000000000000000e+01  2.6226259469129154e-01  -4.3338713710445447e+00  3.3237106565562592e-02
3.6125000000000000e+01  2.8538141991173938e-01  -4.3139860949741715e+00  3.3208004641775590e-02
3.6250000000000000e+01  3.0827191706910839e-01  -4.2943247670939275e+00  3.3187914949546149e-02
3.6375000000000000e+01  3.3095423301148796e-01  -4.2748673402028654e+00  3.3176742384410055e-02
3.6500000000000000e+01  3.5344812689165961e-01  -4.2555941526565473e+00  3.3174371396998879e-02
3.6625000000000000e+01  3.7577287641515511e-01  -4.2364860220253799e+00  3.3180667557192074e-02
3.6750000000000000e+01  3.9794719845040816e-01  -4.2175243244398972e+00  3.3195479915406188e-02
3.6875000000000000e+01  4.1998917406649128e-01  -4.1986910695052337e+00  3.3218640811338365e-02
3.7000000000000000e+01  4.4191617710599607e-01  -4.1799689716644899e+00  3.3249966946650882e-02
3.7125000000000000e+01  4.6374482409232176e-01  -4.1613415003027043e+00  3.3289262041467600e-02
3.7250000000000000e+01  4.8549091239183206e-01  -4.1427929414981612e+00  3.3336316276204342e-02
3.7375000000000000e+01  5.0716939240584913e-01  -4.1243084258793292e+00  3.3390909192285656e-02
3.7500000000000000e+01  5.2879431905736674e-01  -4.1058739770408206e+00  3.3452809312165765e-02
3.7625000000000000e+01  5.5037884188878772e-01  -4.0874765215081545e+00  3.3521776651992637e-02
3.7750000000000000e+01  5.7193519020949068e-01  -4.0691039035884655e+00  3.3597563693629214e-02
3.7875000000000000e+01  5.9347463868117045e-01  -4.0507449196434031e+00  3.3679915020300016e-02
3.8000000000000000e+01  6.1500754972976024e-01  -4.0323892759014477e+00  3.3768570937900561e-02
3.8125000000000000e+01  6.3654334610856500e-01  -4.0140276157202850e+00  3.3863266568033595e-02
3.8250000000000000e+01  6.5809055406841477e-01  -3.9956514765857611e+00  3.3963734330495106e-02
3.8375000000000000e+01  6.7965680712661780e-01  -3.9772532862744603e+00  3.4069704102764151e-02
3.8500000000000000e+01  7.0124883737386789e-01  -3.9588263713832963e+00  3.4180903057577462e-02
3.8625000000000000e+01  7.2287259014198557e-01  -3.9403648431511140e+00  3.4297059696451616e-02
3.8750000000000000e+01  7.4453317236053884e-01  -3.9218636486668648e+00  3.4417901560986078e-02
3.8875000000000000e+01  7.6623492373405444e-01  -3.9033184999127619e+00  3.4543157365199618e-02
3.9000000000000000e+01  7.8798147269036201e-01  -3.8847258179484663e+00  3.4672558142238477e-02
3.9125000000000000e+01  8.0977574580136613e-01  -3.8660827233533857e+00  3.4805836988908129e-02
3.9250000000000000e+01  8.3162002104658161e-01  -3.8473869830662442e+00  3.4942730046765853e-02
3.9375000000000000e+01  8.5351596650231043e-01  -3.8286369717157243e+00  3.5082976976242658e-02
3.9500000000000000e+01  8.7546469223135537e-01  -3.8098316198285436e+00  3.5226321666733076e-02
3.9625000000000000e+01  8.9746678498680654e-01  -3.7909703791267919e+00  3.5372512493883880e-02
3.9750000000000000e+01  9.1952235708911534e-01  -3.7720531737401810e+00  3.5521302849410984e-02
3.9875000000000000e+01  9.4163104294262168e-01  -3.7530804034689371e+00  3.5672450713400486e-02
4.0000000000000000e+01  9.6379213869973501e-01  -3.7340528047742767e+00  3.5825720711301599e-02
4.0125000000000000e+01  9.8600451311628712e-01  -3.7149715391984066e+00  3.5980882183602937e-02
4.0250000000000000e+01  1.0082667570870498e+00  -3.6958380445702916e+00  3.6137711251517671e-02
4.0375000000000000e+01  1.0305771072267835e+00  -3.6766541107826249e+00  3.6295989353001115e-02
4.0500000000000000e+01  1.0529336166039076e+00  -3.6574217099752606e+00  3.6455505259981875e-02
4.0625000000000000e+01  1.0753340513711003e+00  -3.6381430991049677e+00  3.6616053396976239e-02
4.0750000000000000e+01  1.0977760065094586e+00  -3.6188207048026699e+00  3.6777435019296506e-02
4.0875000000000000e+01  1.1202568769913586e+00  -3.5994571518969729e+00  3.6939457633472325e-02
4.1000000000000000e+01  1.1427739357095441e+00  -3.5800551858795497e+00  3.7101935550811510e-02
4.1125000000000000e+01  1.1653242958400392e+00  -3.5606177101857850e+00  3.7264689341656110e-02
4.1250000000000000e+01  1.1879050267461719e+00  -3.5411476709758576e+00  3.7427546544619404e-02
4.1375000000000000e+01  1.2105130657674015e+00  -3.5216481446641552e+00  3.7590340797781223e-02
4.1500000000000000e+01  1.2331452845941833e+00  -3.5021222719138465e+00  3.7752912205334624e-02
4.1625000000000000e+01  1.2557985342986018e+00  -3.4825732128562281e+00  3.7915107371891903e-02
4.1750000000000000e+01  1.2784696290839306e+00  -3.4630041631734700e+00  3.8076779115732720e-02
4.1875000000000000e+01  1.3011553398622016e+00  -3.4434183604213122e+00  3.8237786348373180e-02
4.2000000000000000e+01  1.3238524384660024e+00  -3.4238190400891950e+00  3.8397994107683665e-02
4.2125000000000000e+01  1.3465577467961720e+00  -3.4042093867824867e+00  3.8557273428896421e-02
4.2250000000000000e+01  1.3692680187391286e+00  -3.3845926514126941e+00  3.8715501090142740e-02
4.2375000000000000e+01  1.3919800892260095e+00  -3.3649720032098904e+00  3.8872559652025504e-02
4.2500000000000000e+01  1.4146908294318530e+00  -3.3453505741899323e+00  3.9028337197438479e-02
4.2625000000000000e+01  1.4373971329990791e+00  -3.3257314728171203e+00  3.9182727235602795e-02
4.2750000000000000e+01  1.4600958917415845e+00  -3.3061178081038580e+00  3.9335628742134962e-02
4.2875000000000000e+01  1.4827841286398336e+00  -3.2865125576404632e+00  3.9486945628105861e-02
4.3000000000000000e+01  1.5054588756556162e+00  -3.2669186888521877e+00  3.9636586941153552e-02
4.3125000000000000e+01  1.5281172292222056e+00  -3.2473391039457065e+00  3.9784466588919494e-02
4.3250000000000000e+01  1.5507563292305355e+00  -3.2277766607698393e+00  3.9930503341487726e-02
4.3375000000000000e+01  1.5733734168900377e+00  -3.2082341154371594e+00  4.0074620321237722e-02
4.3500000000000000e+01  1.5959657591786898e+00  -3.1887141972890638e+00  4.0216745391035452e-02
4.3625000000000000e+01  1.6185307327127707e+00  -3.1692195257280273e+00  4.0356810381224607e-02
4.3750000000000000e+01  1.6410657380811458e+00  -3.1497526952110855e+00  4.0494751698678659e-02
4.3875000000000000e+01  1.6635682734726698e+00  -3.1303162022533977e+00  4.0630509541688446e-02
4.4000000000000000e+01  1.6860359154463982e+00  -3.1109124645338495e+00  4.0764027885907897e-02
4.4125000000000000e+01  1.7084662731650493e+00  -3.0915438663064290e+00  4.0895254944041934e-02
4.4250000000000000e+01  1.7308570625337936e+00  -3.0722126849185849e+00  4.1024142128520777e-02
4.4374999999999993e+01  1.7532060504539442e+00  -3.0529211461206476e+00  4.1150644620456707e-02
4.4500000000000000e+01  1.7755110901785005e+00  -3.0336713890469049e+00  4.1274720739031087e-02
4.4625000000000000e+01  1.7977700882738896e+00  -3.0144654990048032e+00  4.1396332316221182e-02
4.4750000000000000e+01  1.8199810153721252e+00  -2.9953054968488479e+00  4.1515444443937101e-02
4.4875000000000000e+01  1.8421419373336820e+00  -2.9761933081294742e+00  4.1632024732985433e-02
4.5000000000000000e+01  1.8642509428057386e+00  -2.9571308349319727e+00  4.1746044579667352e-02
4.5125000000000000e+01  1.8863062460181959e+00  -2.9381198540290421e+00  4.1857476947694885e-02
4.5250000000000000e+01  1.9083060803094187e+00  -2.9191621224446411e+00  4.1966298426894616e-02
4.5375000000000000e+01  1.9302487291964940e+00  -2.9002593466909241e+00  4.2072488594218672e-02
4.5499999999999993e+01  1.9521325814989510e+00  -2.8814131281813782e+00  4.2176028487809852e-02
4.5625000000000000e+01  1.9739560809787680e+00  -2.8626250131755553e+00  4.2276901595929922e-02
4.5750000000000000e+01  1.9957177009136187e+00  -2.8438965180026683e+00  4.2375094512270610e-02
4.5875000000000000e+01  2.0174159870856174e+00  -2.8252290865011700e+00  4.2470595669273942e-02
4.6000000000000000e+01  2.0390495386889036e+00  -2.8066241089710076e+00  4.2563395721171925e-02
4.6125000000000000e+01  2.0606170337228509e+00  -2.7880828970517171e+00  4.2653486541839106e-02
4.6250000000000000e+01  2.0821171574990451e+00  -2.7696067545782790e+00  4.2740863505403570e-02
4.6374999999999993e+01  2.1035487024959476e+00  -2.7511968786971939e+00  4.2825521896441121e-02
4.6500000000000000e+01  2.1249104541815402e+00  -2.7328544729981443e+00  4.2907460902003550e-02
4.6624999999999993e+01  2.1462012833029229e+00  -2.7145806561266488e+00  4.2986680083878799e-02
4.6750000000000000e+01  2.1674201065032594e+00  -2.6963765008274088e+00  4.3063180642754564e-02
4.6875000000000000e+01  2.1885658799160299e+00  -2.6782430403159543e+00  4.3136965593201092e-02
4.7000000000000000e+01  2.2096375906747552e+00  -2.6601812767133381e+00  4.3208040132628835e-02
4.7125000000000000e+01  2.2306342972029896e+00  -2.6421921411751237e+00  4.3276409530283722e-02
4.7249999999999993e+01  2.2515550681068386e+00  -2.6242765544322504e+00  4.3342082051800748e-02
4.7375000000000000e+01  2.2723990492745947e+00  -2.6064353603708343e+00  4.3405065270945828e-02
4.7499999999999993e+01  2.2931653869582376e+00  -2.5886694022242329e+00  4.3465370220518627e-02
